League,Season,Date,game_id,Var,Goal,Team,Win,d_rating,o_rating
EPL,2019-2020,12/9/2019,539,Away,3,Arsenal,1,1.0581234,4.731743
EPL,2019-2020,12/9/2019,539,Home,1,West Ham,0,1.3281424,0.113469586
EPL,2019-2020,2/1/2020,620,Away,2,Chelsea,0,1.0660743,0.11417028
EPL,2019-2020,2/1/2020,620,Home,2,Leicester City,0,1.029189,0.740093
EPL,2019-2020,2/1/2020,621,Away,3,Everton,1,0.7920967,0.24001443
EPL,2019-2020,2/1/2020,621,Home,2,Watford,0,0.77617604,0.2720055
EPL,2019-2020,2/1/2020,622,Away,1,Aston Villa,0,0.99990904,0.03196261
EPL,2019-2020,2/1/2020,622,Home,2,Bournemouth,1,0.77617604,0.2725392
EPL,2019-2020,2/1/2020,623,Away,0,Norwich City,0,1.2607722,1.1110045
EPL,2019-2020,2/1/2020,623,Home,0,Newcastle Utd,0,0.77617604,0.4229199
EPL,2019-2020,2/1/2020,624,Away,0,Southampton,0,0.79138225,0.91665924
EPL,2019-2020,2/1/2020,624,Home,4,Liverpool,1,1.0317595,1.4106507
EPL,2019-2020,2/1/2020,625,Away,1,Sheffield Utd,1,0.77617604,2.2579362
EPL,2019-2020,2/1/2020,625,Home,0,Crystal Palace,0,1.0896435,0.8500613
EPL,2019-2020,2/1/2020,626,Away,3,Brighton,0,0.7718533,0.8310214
EPL,2019-2020,2/1/2020,626,Home,3,West Ham,0,0.85122204,0.97261757
EPL,2019-2020,2/1/2020,627,Away,0,Wolves,0,0.77617604,0.62846494
EPL,2019-2020,2/1/2020,627,Home,0,Manchester Utd,0,1.6019557,1.5193028
EPL,2019-2020,2/14/2020,633,Away,0,Leicester City,0,1.317245,0.45096764
EPL,2019-2020,2/14/2020,633,Home,0,Wolves,0,0.8914175,0.65416896
EPL,2019-2020,2/15/2020,634,Away,2,Burnley,1,0.9130036,0.3916084
EPL,2019-2020,2/15/2020,634,Home,1,Southampton,0,1.0374411,0.09978014
EPL,2019-2020,2/15/2020,635,Away,1,Liverpool,1,1.4169471,1.2213116
EPL,2019-2020,2/15/2020,635,Home,0,Norwich City,0,0.836263,1.3262379
EPL,2019-2020,2/16/2020,636,Away,3,Tottenham,1,0.77617604,0.8258774
EPL,2019-2020,2/16/2020,636,Home,2,Aston Villa,0,0.81463766,0.28217745
EPL,2019-2020,2/16/2020,637,Away,0,Newcastle Utd,0,0.8860211,0.31258038
EPL,2019-2020,2/16/2020,637,Home,4,Arsenal,1,2.1255462,4.8071775
EPL,2019-2020,2/17/2020,638,Away,2,Manchester Utd,1,0.79329175,3.6435235
EPL,2019-2020,2/17/2020,638,Home,0,Chelsea,0,1.4217665,0.872468
EPL,2019-2020,2/19/2020,639,Away,0,West Ham,0,1.0669938,0.055467643
EPL,2019-2020,2/19/2020,639,Home,2,Manchester City,1,2.137221,5.7662144
EPL,2019-2020,2/2/2020,628,Away,0,Arsenal,0,1.1751449,0.88209015
EPL,2019-2020,2/2/2020,628,Home,0,Burnley,0,0.77617604,0.0
EPL,2019-2020,2/2/2020,629,Away,0,Manchester City,0,1.1688336,2.619914
EPL,2019-2020,2/2/2020,629,Home,2,Tottenham,1,1.2330467,0.92244375
EPL,2019-2020,2/22/2020,640,Away,1,Tottenham,0,1.1355877,0.7599304
EPL,2019-2020,2/22/2020,640,Home,2,Chelsea,1,1.5306685,1.4647048
EPL,2019-2020,2/22/2020,641,Away,0,Aston Villa,0,0.8204242,0.19666417
EPL,2019-2020,2/22/2020,641,Home,2,Southampton,1,0.77617604,0.99609244
EPL,2019-2020,2/22/2020,642,Away,1,Brighton,0,0.8167549,0.86719507
EPL,2019-2020,2/22/2020,642,Home,1,Sheffield Utd,0,1.1304194,0.053246655
EPL,2019-2020,2/22/2020,643,Away,0,Bournemouth,0,0.8906518,0.29621938
EPL,2019-2020,2/22/2020,643,Home,3,Burnley,1,1.0062467,2.1499808
EPL,2019-2020,2/22/2020,644,Away,0,Newcastle Utd,0,1.2754254,0.09021254
EPL,2019-2020,2/22/2020,644,Home,1,Crystal Palace,1,0.8300526,1.997563
EPL,2019-2020,2/22/2020,645,Away,1,Manchester City,1,1.6269896,1.2657824
EPL,2019-2020,2/22/2020,645,Home,0,Leicester City,0,1.1490633,1.6716301
EPL,2019-2020,2/23/2020,646,Away,0,Norwich City,0,1.579989,0.4583106
EPL,2019-2020,2/23/2020,646,Home,3,Wolves,1,1.0203708,0.29250684
EPL,2019-2020,2/23/2020,647,Away,0,Watford,0,1.1060982,0.12273425
EPL,2019-2020,2/23/2020,647,Home,3,Manchester Utd,1,1.4922311,1.554974
EPL,2019-2020,2/23/2020,648,Away,2,Everton,0,1.1158371,1.3591657
EPL,2019-2020,2/23/2020,648,Home,3,Arsenal,1,1.6372643,0.62554514
EPL,2019-2020,2/24/2020,649,Away,2,West Ham,0,0.77617604,0.56307495
EPL,2019-2020,2/24/2020,649,Home,3,Liverpool,1,0.8878921,1.1100193
EPL,2019-2020,2/28/2020,650,Away,0,Leicester City,0,0.99629194,0.16231093
EPL,2019-2020,2/28/2020,650,Home,1,Norwich City,1,1.1538268,0.31360525
EPL,2019-2020,2/29/2020,651,Away,1,Crystal Palace,1,0.77617604,0.8874596
EPL,2019-2020,2/29/2020,651,Home,0,Brighton,0,0.84740317,0.3660691
EPL,2019-2020,2/29/2020,652,Away,2,Chelsea,0,1.6714303,1.3458014
EPL,2019-2020,2/29/2020,652,Home,2,Bournemouth,0,0.77617604,0.6659787
EPL,2019-2020,2/29/2020,653,Away,1,Southampton,0,1.0337542,0.79426885
EPL,2019-2020,2/29/2020,653,Home,3,West Ham,1,0.77617604,0.4430403
EPL,2019-2020,2/29/2020,654,Away,0,Burnley,0,0.77617604,0.12812734
EPL,2019-2020,2/29/2020,654,Home,0,Newcastle Utd,0,0.77617604,0.19248676
EPL,2019-2020,2/29/2020,655,Away,0,Liverpool,0,1.6471505,1.0300703
EPL,2019-2020,2/29/2020,655,Home,3,Watford,1,0.77617604,1.143937
EPL,2019-2020,2/8/2020,630,Away,1,Crystal Palace,0,0.87117517,0.3509219
EPL,2019-2020,2/8/2020,630,Home,3,Everton,1,0.8013095,0.0
EPL,2019-2020,2/8/2020,631,Away,1,Watford,0,0.80827504,0.94441396
EPL,2019-2020,2/8/2020,631,Home,1,Brighton,0,1.1053302,0.46489155
EPL,2019-2020,2/9/2020,632,Away,1,Bournemouth,0,0.7958745,0.0
EPL,2019-2020,2/9/2020,632,Home,2,Sheffield Utd,1,1.1448395,0.0
EPL,2019-2020,3/1/2020,656,Away,1,Manchester Utd,0,0.8397329,0.3421321
EPL,2019-2020,3/1/2020,656,Home,1,Everton,0,0.7910141,0.15484606
EPL,2019-2020,3/1/2020,657,Away,3,Wolves,1,0.77617604,1.6247092
EPL,2019-2020,3/1/2020,657,Home,2,Tottenham,0,0.9342754,0.35469085
EPL,2019-2020,3/7/2020,658,Away,1,Bournemouth,0,0.78299105,0.4647454
EPL,2019-2020,3/7/2020,658,Home,2,Liverpool,1,1.3935167,1.7517226
EPL,2019-2020,3/7/2020,659,Away,0,Norwich City,0,1.1504952,0.54176897
EPL,2019-2020,3/7/2020,659,Home,1,Sheffield Utd,1,0.82682407,0.0
EPL,2019-2020,3/7/2020,660,Away,0,Watford,0,0.8628683,0.22425476
EPL,2019-2020,3/7/2020,660,Home,1,Crystal Palace,1,0.77617604,0.55761445
EPL,2019-2020,3/7/2020,661,Away,0,Brighton,0,1.8948431,1.3662298
EPL,2019-2020,3/7/2020,661,Home,0,Wolves,0,1.2606285,0.34932896
EPL,2019-2020,3/7/2020,662,Away,1,Newcastle Utd,1,1.0912455,0.43134525
EPL,2019-2020,3/7/2020,662,Home,0,Southampton,0,1.0513083,0.38786995
EPL,2019-2020,3/7/2020,663,Away,0,West Ham,0,1.3751919,0.1758486
EPL,2019-2020,3/7/2020,663,Home,1,Arsenal,1,1.2223835,0.7875861
EPL,2019-2020,3/7/2020,664,Away,1,Tottenham,0,1.0232843,0.6431634
EPL,2019-2020,3/7/2020,664,Home,1,Burnley,0,0.86416394,0.9202178
EPL,2019-2020,3/8/2020,665,Away,0,Everton,0,1.4514663,0.07272994
EPL,2019-2020,3/8/2020,665,Home,4,Chelsea,1,0.90856934,1.4825991
EPL,2019-2020,3/8/2020,666,Away,0,Manchester City,0,1.5495229,0.42765853
EPL,2019-2020,3/8/2020,666,Home,2,Manchester Utd,1,0.77617604,0.57722867
EPL,2019-2020,3/9/2020,667,Away,0,Aston Villa,0,1.155677,0.23771742
EPL,2019-2020,3/9/2020,667,Home,4,Leicester City,1,1.2461362,0.9552317
EPL,2019-2020,6/17/2020,668,Away,0,Sheffield Utd,0,1.4922134,0.0
EPL,2019-2020,6/17/2020,668,Home,0,Aston Villa,0,0.79870707,0.27111945
EPL,2019-2020,6/17/2020,669,Away,0,Arsenal,0,1.766971,0.38186833
EPL,2019-2020,6/17/2020,669,Home,3,Manchester City,1,1.5090151,2.8460581
EPL,2019-2020,6/19/2020,670,Away,3,Southampton,1,0.81664133,1.3039527
EPL,2019-2020,6/19/2020,670,Home,0,Norwich City,0,0.9223701,0.39523146
EPL,2019-2020,6/19/2020,671,Away,1,Manchester Utd,0,0.96679306,0.7849754
EPL,2019-2020,6/19/2020,671,Home,1,Tottenham,0,0.9200227,0.23963523
EPL,2019-2020,6/20/2020,672,Away,1,Leicester City,0,1.2501823,0.2505667
EPL,2019-2020,6/20/2020,672,Home,1,Watford,0,0.9203926,0.3441993
EPL,2019-2020,6/20/2020,673,Away,1,Arsenal,0,1.6814408,0.28879106
EPL,2019-2020,6/20/2020,673,Home,2,Brighton,1,1.0226223,0.32716995
EPL,2019-2020,6/20/2020,674,Away,2,Wolves,1,1.0491102,1.3345001
EPL,2019-2020,6/20/2020,674,Home,0,West Ham,0,0.96824384,0.0
EPL,2019-2020,6/20/2020,675,Away,2,Crystal Palace,1,0.8628792,0.6885035
EPL,2019-2020,6/20/2020,675,Home,0,Bournemouth,0,1.2015455,0.021036617
EPL,2019-2020,6/21/2020,676,Away,0,Sheffield Utd,0,1.2926586,0.37514314
EPL,2019-2020,6/21/2020,676,Home,3,Newcastle Utd,1,0.64667577,3.1862535
EPL,2019-2020,6/21/2020,677,Away,2,Chelsea,1,1.4395256,2.912734
EPL,2019-2020,6/21/2020,677,Home,1,Aston Villa,0,0.8371376,0.23626691
EPL,2019-2020,6/21/2020,678,Away,0,Liverpool,0,0.6308159,0.8921094
EPL,2019-2020,6/21/2020,678,Home,0,Everton,0,0.9249052,0.6486496
EPL,2019-2020,6/22/2020,679,Away,0,Burnley,0,1.4278073,0.0
EPL,2019-2020,6/22/2020,679,Home,5,Manchester City,1,1.6293797,2.9327376
EPL,2019-2020,6/23/2020,680,Away,0,Brighton,0,0.77617604,0.21871693
EPL,2019-2020,6/23/2020,680,Home,0,Leicester City,0,1.5412574,1.3056775
EPL,2019-2020,6/23/2020,681,Away,0,West Ham,0,1.1576933,0.4946402
EPL,2019-2020,6/23/2020,681,Home,2,Tottenham,1,1.4990304,3.7051845
EPL,2019-2020,6/24/2020,682,Away,0,Sheffield Utd,0,1.3608956,0.04254265
EPL,2019-2020,6/24/2020,682,Home,3,Manchester Utd,1,1.7235771,3.587731
EPL,2019-2020,6/24/2020,683,Away,1,Aston Villa,0,0.8007055,0.17120731
EPL,2019-2020,6/24/2020,683,Home,1,Newcastle Utd,0,0.77617604,0.6327667
EPL,2019-2020,6/24/2020,684,Away,1,Everton,1,0.95624197,0.48372334
EPL,2019-2020,6/24/2020,684,Home,0,Norwich City,0,1.3068287,0.6752626
EPL,2019-2020,6/24/2020,685,Away,0,Bournemouth,0,1.1078115,0.0
EPL,2019-2020,6/24/2020,685,Home,1,Wolves,1,1.0738684,4.130127
EPL,2019-2020,6/24/2020,686,Away,0,Crystal Palace,0,1.0420904,0.9249026
EPL,2019-2020,6/24/2020,686,Home,4,Liverpool,1,1.2835608,3.3502402
EPL,2019-2020,6/25/2020,687,Away,2,Arsenal,1,1.4906572,0.36615083
EPL,2019-2020,6/25/2020,687,Home,0,Southampton,0,1.4382157,0.0185614
EPL,2019-2020,6/25/2020,688,Away,0,Watford,0,0.77617604,0.0
EPL,2019-2020,6/25/2020,688,Home,1,Burnley,1,0.80296946,0.16416243
EPL,2019-2020,6/25/2020,689,Away,1,Manchester City,0,1.667192,1.2962205
EPL,2019-2020,6/25/2020,689,Home,2,Chelsea,1,0.92261255,3.4544897
EPL,2019-2020,6/27/2020,690,Away,1,Wolves,1,0.86676854,0.4989725
EPL,2019-2020,6/27/2020,690,Home,0,Aston Villa,0,1.1384133,0.28410828
EPL,2019-2020,6/28/2020,691,Away,3,Southampton,1,0.7831399,0.35550958
EPL,2019-2020,6/28/2020,691,Home,1,Watford,0,0.77617604,0.0
EPL,2019-2020,6/29/2020,692,Away,1,Burnley,1,0.99648345,0.059610374
EPL,2019-2020,6/29/2020,692,Home,0,Crystal Palace,0,1.1535987,0.999934
EPL,2019-2020,6/30/2020,693,Away,3,Manchester Utd,1,1.0126433,2.340609
EPL,2019-2020,6/30/2020,693,Home,0,Brighton,0,0.76123047,0.27613732
EPL,2019-2020,7/1/2020,694,Away,1,Leicester City,0,1.5843289,0.62485486
EPL,2019-2020,7/1/2020,694,Home,2,Everton,1,0.8163421,0.27338904
EPL,2019-2020,7/1/2020,695,Away,4,Newcastle Utd,1,0.8437149,1.1763092
EPL,2019-2020,7/1/2020,695,Home,1,Bournemouth,0,0.8545076,0.59307075
EPL,2019-2020,7/1/2020,696,Away,0,Norwich City,0,1.925168,0.20333223
EPL,2019-2020,7/1/2020,696,Home,4,Arsenal,1,0.91486233,0.8048349
EPL,2019-2020,7/1/2020,697,Away,2,Chelsea,0,1.5060234,1.5902202
EPL,2019-2020,7/1/2020,697,Home,3,West Ham,1,0.77617604,0.81744504
EPL,2019-2020,7/11/2020,720,Away,1,Newcastle Utd,0,0.77617604,0.22589439
EPL,2019-2020,7/11/2020,720,Home,2,Watford,1,0.77617604,0.0
EPL,2019-2020,7/11/2020,721,Away,4,West Ham,1,1.2307969,1.8439286
EPL,2019-2020,7/11/2020,721,Home,0,Norwich City,0,1.2014912,1.1124465
EPL,2019-2020,7/11/2020,722,Away,1,Burnley,0,0.8506212,0.29655805
EPL,2019-2020,7/11/2020,722,Home,1,Liverpool,0,1.0548447,2.0706382
EPL,2019-2020,7/11/2020,723,Away,0,Chelsea,0,1.8540463,0.9039311
EPL,2019-2020,7/11/2020,723,Home,3,Sheffield Utd,1,0.77617604,0.1663065
EPL,2019-2020,7/11/2020,724,Away,5,Manchester City,1,2.0686867,3.459459
EPL,2019-2020,7/11/2020,724,Home,0,Brighton,0,1.0552522,0.25966263
EPL,2019-2020,7/12/2020,725,Away,0,Everton,0,1.5942771,0.4866422
EPL,2019-2020,7/12/2020,725,Home,3,Wolves,1,1.4191215,1.1504219
EPL,2019-2020,7/12/2020,726,Away,0,Crystal Palace,0,1.0679214,0.9022402
EPL,2019-2020,7/12/2020,726,Home,2,Aston Villa,1,0.77617604,0.76030236
EPL,2019-2020,7/12/2020,727,Away,1,Arsenal,0,1.0254707,0.990149
EPL,2019-2020,7/12/2020,727,Home,2,Tottenham,1,0.75970984,0.54547316
EPL,2019-2020,7/12/2020,728,Away,1,Leicester City,0,0.9224182,0.6272547
EPL,2019-2020,7/12/2020,728,Home,4,Bournemouth,1,0.92771816,3.4704127
EPL,2019-2020,7/13/2020,729,Away,2,Southampton,0,1.3361537,1.0031046
EPL,2019-2020,7/13/2020,729,Home,2,Manchester Utd,0,0.95472634,0.11903392
EPL,2019-2020,7/14/2020,730,Away,0,Norwich City,0,2.1205842,1.0581763
EPL,2019-2020,7/14/2020,730,Home,1,Chelsea,1,1.5919719,1.3568387
EPL,2019-2020,7/15/2020,731,Away,1,Wolves,0,0.78250843,0.68241453
EPL,2019-2020,7/15/2020,731,Home,1,Burnley,0,0.7846391,0.48326197
EPL,2019-2020,7/15/2020,732,Away,1,Bournemouth,0,0.98904175,5.4577827
EPL,2019-2020,7/15/2020,732,Home,2,Manchester City,1,1.8916042,2.1504817
EPL,2019-2020,7/15/2020,733,Away,3,Tottenham,1,1.9050372,0.8865733
EPL,2019-2020,7/15/2020,733,Home,1,Newcastle Utd,0,1.1886152,0.91146815
EPL,2019-2020,7/15/2020,734,Away,1,Liverpool,0,1.1788722,0.91024506
EPL,2019-2020,7/15/2020,734,Home,2,Arsenal,1,0.77617604,0.46402553
EPL,2019-2020,7/16/2020,735,Away,1,Aston Villa,0,0.7797401,0.31860623
EPL,2019-2020,7/16/2020,735,Home,1,Everton,0,0.6803727,0.6777725
EPL,2019-2020,7/16/2020,736,Away,0,Sheffield Utd,0,1.2691638,0.0
EPL,2019-2020,7/16/2020,736,Home,2,Leicester City,1,1.0480204,0.27810657
EPL,2019-2020,7/16/2020,737,Away,1,Brighton,0,0.77617604,0.6726436
EPL,2019-2020,7/16/2020,737,Home,1,Southampton,0,1.1426878,0.38546592
EPL,2019-2020,7/16/2020,738,Away,2,Manchester Utd,1,1.1305608,2.0545511
EPL,2019-2020,7/16/2020,738,Home,0,Crystal Palace,0,1.4866378,0.5076206
EPL,2019-2020,7/17/2020,739,Away,1,Watford,0,0.84664464,0.7540625
EPL,2019-2020,7/17/2020,739,Home,3,West Ham,1,0.8353111,0.0
EPL,2019-2020,7/18/2020,740,Away,2,Burnley,1,1.0708429,1.4039367
EPL,2019-2020,7/18/2020,740,Home,0,Norwich City,0,3.4785295,1.4534676
EPL,2019-2020,7/19/2020,741,Away,2,Southampton,1,0.77617604,0.83232605
EPL,2019-2020,7/19/2020,741,Home,0,Bournemouth,0,0.8380562,0.83379394
EPL,2019-2020,7/19/2020,742,Away,0,Leicester City,0,1.5722606,0.66933477
EPL,2019-2020,7/19/2020,742,Home,3,Tottenham,1,1.0945086,0.9138523
EPL,2019-2020,7/2/2020,698,Away,1,Tottenham,0,1.5404835,1.3567625
EPL,2019-2020,7/2/2020,698,Home,3,Sheffield Utd,1,0.77617604,0.06389712
EPL,2019-2020,7/2/2020,699,Away,0,Liverpool,0,1.0470624,1.4974906
EPL,2019-2020,7/2/2020,699,Home,4,Manchester City,1,0.8449844,1.3560755
EPL,2019-2020,7/20/2020,743,Away,0,Newcastle Utd,0,1.0816747,0.0
EPL,2019-2020,7/20/2020,743,Home,0,Brighton,0,1.0793935,0.36733744
EPL,2019-2020,7/20/2020,744,Away,1,Everton,1,1.0337963,0.0
EPL,2019-2020,7/20/2020,744,Home,0,Sheffield Utd,0,0.93633825,0.0
EPL,2019-2020,7/20/2020,745,Away,0,Crystal Palace,0,0.88029474,0.0
EPL,2019-2020,7/20/2020,745,Home,2,Wolves,1,1.2839117,0.13097578
EPL,2019-2020,7/21/2020,746,Away,4,Manchester City,1,0.9693453,1.1851428
EPL,2019-2020,7/21/2020,746,Home,0,Watford,0,0.79605335,0.47486135
EPL,2019-2020,7/21/2020,747,Away,0,Arsenal,0,1.5154686,0.8016546
EPL,2019-2020,7/21/2020,747,Home,1,Aston Villa,1,0.77617604,0.25903916
EPL,2019-2020,7/22/2020,748,Away,1,West Ham,0,1.0687553,1.2934234
EPL,2019-2020,7/22/2020,748,Home,1,Manchester Utd,0,1.2633154,2.1187363
EPL,2019-2020,7/22/2020,749,Away,3,Chelsea,0,0.9947121,0.36307862
EPL,2019-2020,7/22/2020,749,Home,5,Liverpool,1,1.0804486,0.3052041
EPL,2019-2020,7/26/2020,750,Away,2,Brighton,1,0.7879338,1.6173449
EPL,2019-2020,7/26/2020,750,Home,1,Burnley,0,0.86588395,0.043090682
EPL,2019-2020,7/26/2020,751,Away,1,Sheffield Utd,0,0.9694388,0.25838393
EPL,2019-2020,7/26/2020,751,Home,3,Southampton,1,1.9143035,0.7859298
EPL,2019-2020,7/26/2020,752,Away,1,Aston Villa,0,1.0305172,0.0
EPL,2019-2020,7/26/2020,752,Home,1,West Ham,0,1.2179636,0.6868438
EPL,2019-2020,7/26/2020,753,Away,0,Wolves,0,0.77617604,0.1957083
EPL,2019-2020,7/26/2020,753,Home,2,Chelsea,1,0.65038747,2.3806915
EPL,2019-2020,7/26/2020,754,Away,3,Bournemouth,1,0.9017486,0.3571196
EPL,2019-2020,7/26/2020,754,Home,1,Everton,0,0.9414866,1.5637821
EPL,2019-2020,7/26/2020,755,Away,1,Tottenham,0,0.71228355,0.08515461
EPL,2019-2020,7/26/2020,755,Home,1,Crystal Palace,0,0.7749205,0.39184624
EPL,2019-2020,7/26/2020,756,Away,2,Watford,0,0.98074925,0.82171565
EPL,2019-2020,7/26/2020,756,Home,3,Arsenal,1,1.023471,1.0367045
EPL,2019-2020,7/26/2020,757,Away,0,Norwich City,0,1.2553997,0.27476794
EPL,2019-2020,7/26/2020,757,Home,5,Manchester City,1,1.5546584,2.1513352
EPL,2019-2020,7/26/2020,758,Away,2,Manchester Utd,1,1.4655522,0.81170285
EPL,2019-2020,7/26/2020,758,Home,0,Leicester City,0,1.04071,0.7672343
EPL,2019-2020,7/26/2020,759,Away,3,Liverpool,1,1.5734966,2.7707455
EPL,2019-2020,7/26/2020,759,Home,1,Newcastle Utd,0,1.23247,0.32631394
EPL,2019-2020,7/4/2020,700,Away,1,Brighton,1,1.0166295,0.0
EPL,2019-2020,7/4/2020,700,Home,0,Norwich City,0,1.621197,0.48090053
EPL,2019-2020,7/4/2020,701,Away,0,Crystal Palace,0,0.97286725,0.3684242
EPL,2019-2020,7/4/2020,701,Home,3,Leicester City,1,1.1984987,1.1899412
EPL,2019-2020,7/4/2020,702,Away,2,Bournemouth,0,0.8280885,0.504642
EPL,2019-2020,7/4/2020,702,Home,5,Manchester Utd,1,1.5179641,3.3880835
EPL,2019-2020,7/4/2020,703,Away,2,Arsenal,1,1.2270324,0.49563837
EPL,2019-2020,7/4/2020,703,Home,0,Wolves,0,1.9508905,0.2499181
EPL,2019-2020,7/4/2020,704,Away,0,Watford,0,1.3143076,0.52904075
EPL,2019-2020,7/4/2020,704,Home,3,Chelsea,1,1.7899663,1.6102395
EPL,2019-2020,7/5/2020,705,Away,1,Sheffield Utd,0,0.80681133,0.0
EPL,2019-2020,7/5/2020,705,Home,1,Burnley,0,0.7814298,0.18795298
EPL,2019-2020,7/5/2020,706,Away,2,West Ham,0,0.7778623,0.5873708
EPL,2019-2020,7/5/2020,706,Home,2,Newcastle Utd,0,1.3396598,0.8780994
EPL,2019-2020,7/5/2020,707,Away,0,Aston Villa,0,0.77617604,0.484266
EPL,2019-2020,7/5/2020,707,Home,2,Liverpool,1,1.057111,2.7869983
EPL,2019-2020,7/5/2020,708,Away,0,Manchester City,0,1.0349655,0.9475721
EPL,2019-2020,7/5/2020,708,Home,1,Southampton,1,1.1890259,0.5228872
EPL,2019-2020,7/6/2020,709,Away,0,Everton,0,0.70272386,0.0842916
EPL,2019-2020,7/6/2020,709,Home,1,Tottenham,1,1.3056633,0.0
EPL,2019-2020,7/7/2020,710,Away,1,Norwich City,0,1.3343205,1.3221716
EPL,2019-2020,7/7/2020,710,Home,2,Watford,1,0.89621204,0.0
EPL,2019-2020,7/7/2020,711,Away,3,Chelsea,1,1.3522143,2.045271
EPL,2019-2020,7/7/2020,711,Home,2,Crystal Palace,0,0.98178387,1.0875119
EPL,2019-2020,7/7/2020,712,Away,1,Leicester City,0,1.0672998,0.77829987
EPL,2019-2020,7/7/2020,712,Home,1,Arsenal,0,0.8060563,0.3930802
EPL,2019-2020,7/8/2020,713,Away,1,Burnley,1,1.0012416,0.20976034
EPL,2019-2020,7/8/2020,713,Home,0,West Ham,0,0.9029295,0.14354119
EPL,2019-2020,7/8/2020,714,Away,0,Newcastle Utd,0,1.2244439,0.15332945
EPL,2019-2020,7/8/2020,714,Home,5,Manchester City,1,2.14748,4.1991787
EPL,2019-2020,7/8/2020,715,Away,0,Wolves,0,1.0878568,0.16255176
EPL,2019-2020,7/8/2020,715,Home,1,Sheffield Utd,1,0.95977634,0.0
EPL,2019-2020,7/8/2020,716,Away,3,Liverpool,1,0.84112525,1.5763011
EPL,2019-2020,7/8/2020,716,Home,1,Brighton,0,0.9814843,0.5369875
EPL,2019-2020,7/9/2020,717,Away,0,Tottenham,0,1.3259064,0.76612586
EPL,2019-2020,7/9/2020,717,Home,0,Bournemouth,0,0.77617604,0.12607509
EPL,2019-2020,7/9/2020,718,Away,1,Southampton,0,1.6627228,2.2396047
EPL,2019-2020,7/9/2020,718,Home,1,Everton,0,0.84314287,0.33653167
EPL,2019-2020,7/9/2020,719,Away,3,Manchester Utd,1,1.4987943,3.0545864
EPL,2019-2020,7/9/2020,719,Home,0,Aston Villa,0,1.1230048,0.31911904
EPL,2019-2020,8/10/2019,381,Away,5,Manchester City,1,1.5475241,0.95956033
EPL,2019-2020,8/10/2019,381,Home,0,West Ham,0,1.4094324,0.0
EPL,2019-2020,8/10/2019,382,Away,0,Southampton,0,0.8982347,0.18480095
EPL,2019-2020,8/10/2019,382,Home,3,Burnley,1,0.77617604,0.53810114
EPL,2019-2020,8/10/2019,383,Away,3,Brighton,1,2.570719,0.22443351
EPL,2019-2020,8/10/2019,383,Home,0,Watford,0,1.1911039,0.4738331
EPL,2019-2020,8/10/2019,384,Away,1,Sheffield Utd,0,1.20984,0.11724725
EPL,2019-2020,8/10/2019,384,Home,1,Bournemouth,0,1.4548955,1.2693776
EPL,2019-2020,8/10/2019,385,Away,0,Everton,0,0.91001594,1.2329702
EPL,2019-2020,8/10/2019,385,Home,0,Crystal Palace,0,0.77617604,0.7085144
EPL,2019-2020,8/10/2019,386,Away,1,Aston Villa,0,1.0386379,0.4940436
EPL,2019-2020,8/10/2019,386,Home,3,Tottenham,1,1.3303041,1.6147776
EPL,2019-2020,8/11/2019,387,Away,1,Arsenal,1,1.2773263,0.54113525
EPL,2019-2020,8/11/2019,387,Home,0,Newcastle Utd,0,0.8532697,0.11763839
EPL,2019-2020,8/11/2019,388,Away,0,Wolves,0,0.77617604,0.6893928
EPL,2019-2020,8/11/2019,388,Home,0,Leicester City,0,1.6306071,0.58458614
EPL,2019-2020,8/11/2019,389,Away,0,Chelsea,0,1.8055851,0.4320118
EPL,2019-2020,8/11/2019,389,Home,4,Manchester Utd,1,1.501833,0.04310116
EPL,2019-2020,8/17/2019,390,Away,1,Burnley,0,0.77617604,0.041971378
EPL,2019-2020,8/17/2019,390,Home,2,Arsenal,1,0.960237,1.204333
EPL,2019-2020,8/17/2019,391,Away,2,Liverpool,1,0.64215773,0.95726156
EPL,2019-2020,8/17/2019,391,Home,1,Southampton,0,0.77617604,0.11417114
EPL,2019-2020,8/17/2019,392,Away,1,Newcastle Utd,0,1.0234674,0.0
EPL,2019-2020,8/17/2019,392,Home,3,Norwich City,1,1.3530152,1.8203788
EPL,2019-2020,8/17/2019,393,Away,1,West Ham,0,1.4527459,0.496419
EPL,2019-2020,8/17/2019,393,Home,1,Brighton,0,0.9086976,0.0
EPL,2019-2020,8/17/2019,394,Away,0,Watford,0,0.77617604,0.38540003
EPL,2019-2020,8/17/2019,394,Home,1,Everton,1,0.77617604,0.3336524
EPL,2019-2020,8/17/2019,395,Away,2,Bournemouth,1,0.86318177,0.30229428
EPL,2019-2020,8/17/2019,395,Home,1,Aston Villa,0,0.8281155,0.070855916
EPL,2019-2020,8/17/2019,396,Away,2,Tottenham,0,1.3019536,1.8997157
EPL,2019-2020,8/17/2019,396,Home,2,Manchester City,0,1.3584645,1.0332696
EPL,2019-2020,8/18/2019,397,Away,0,Crystal Palace,0,0.9722179,0.0
EPL,2019-2020,8/18/2019,397,Home,1,Sheffield Utd,1,0.9560497,0.84839445
EPL,2019-2020,8/18/2019,398,Away,1,Leicester City,0,0.8625094,0.3550286
EPL,2019-2020,8/18/2019,398,Home,1,Chelsea,0,1.0366201,0.39259505
