Index,date,group,name,quantity,unit_cogs
4328,2018-01-12,CHEWING_GUM_LOLIPOPS,LIZAK ZELOWY,2,0.73
4329,2018-01-12,CHEWING_GUM_LOLIPOPS,MENTOS STRONG MINT 38G,8,1.37
4330,2018-01-12,CHEWING_GUM_LOLIPOPS,ZABAWKA SW + CZEKOLADKI,1,10.48
4331,2018-01-01,CHIPS_FLAKES,CHETOS MINIONKI 80 G,4,2.12
4332,2018-01-01,CHIPS_FLAKES,CHETOS UP 16 G,6,0.65
4333,2018-01-01,CHIPS_FLAKES,CHIPSY LAY`S FROMAGE 40G,4,0.99
4334,2018-01-01,CHIPS_FLAKES,CHRUPKI OWOCE 45 G,21,0.89
4335,2018-01-01,CHIPS_FLAKES,CHRUPKI STAR HYPER PIZZA 58G,5,1.11
4336,2018-01-01,CHIPS_FLAKES,CHRUPKI TRUSKAWKOWE 80 G,7,1.24
4337,2018-01-01,CHIPS_FLAKES,CIASTKA PRYNCYPALKI KOKOS 235 G,1,3.17
4338,2018-01-01,CHIPS_FLAKES,GELLWE FITELLA MUSLI BANANOWE,1,0.83
4339,2018-01-01,CHIPS_FLAKES,GELLWE FITELLA MUSLI TROPIKALNE,2,0.83
4340,2018-01-01,CHIPS_FLAKES,GELLWE FITELLA MUSLI TRUSKAWKA,1,0.83
4341,2018-01-01,CHIPS_FLAKES,LAYS CHEETOS 85G KETCHUP,10,2.03
4342,2018-01-01,CHIPS_FLAKES,LAYS CHETOS 30 G,1,1.34
4343,2018-01-01,CHIPS_FLAKES,LAYS CHETOS CHRUPKI 145 G,2,3.28
4344,2018-01-01,CHIPS_FLAKES,LAYS CHETOS SER+KETCHUP 90 G,13,2.35461538461538
4345,2018-01-01,CHIPS_FLAKES,LAYS FROMAGE 140 G,5,3.85
4346,2018-01-01,CHIPS_FLAKES,LAYS FROMAGE 90G,1,2.56
4347,2018-01-01,CHIPS_FLAKES,LAYS KARBOWANE  140 G,4,3.56
4348,2018-01-01,CHIPS_FLAKES,LAYS MAX SER+ZIEL CEB.140 G,4,3.85
4349,2018-01-01,CHIPS_FLAKES,LAYS OSTRA PAP.140 G,3,3.85
4350,2018-01-01,CHIPS_FLAKES,LAYS PAPRYKA 140 G,6,3.85
4351,2018-01-01,CHIPS_FLAKES,LAYS PAPRYKA 28G,1,0.77
4352,2018-01-01,CHIPS_FLAKES,LAYS PAPRYKA 40 G,7,1.3
4353,2018-01-01,CHIPS_FLAKES,LAYS ROZKI SER 95 G,6,1.9
4354,2018-01-01,CHIPS_FLAKES,LAYS STAR SMITI CEBULA 130 G,8,2.21
4355,2018-01-01,CHIPS_FLAKES,LAYS STIX 140 G,2,3.72
4356,2018-01-01,CHIPS_FLAKES,LAYS STIX 40 G,2.5,1.012
4357,2018-01-01,CHIPS_FLAKES,LAYS STIX 40 G,14,0.99
4358,2018-01-01,CHIPS_FLAKES,LAYS Z PIECA PAPRYKA 130 G,3,3.75
4359,2018-01-01,CHIPS_FLAKES,LAYS ZIELONA CEBULA 28G,1,0.88
4360,2018-01-01,CHIPS_FLAKES,LAYS ZIELONA CEBULA 40 G,1,1.3
4361,2018-01-01,CHIPS_FLAKES,LAYS ZIELONA CEBULA 90G,1,2.65
4362,2018-01-01,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,9,3.85
4363,2018-01-01,CHIPS_FLAKES,LORENZ JUNIORKI 140 G LITERKI,4,2.67
4364,2018-01-01,CHIPS_FLAKES,PIECZYWO SONKO LEKKIE PE?NOZIARNISTE 170,2,2.97
4365,2018-01-01,CHIPS_FLAKES,PLATKI CHEERIOS MIODOWE 250G,1,4.29
4366,2018-01-01,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,5,3.06
4367,2018-01-01,CHIPS_FLAKES,PLATKI FITNES 225 G JOGURT,2,4.19
4368,2018-01-01,CHIPS_FLAKES,PLATKI LION 250 G,3,3.76
4369,2018-01-01,CHIPS_FLAKES,PLATKI MLEKOLAKI KOLKA MIODOWE 250 G,1,3.02
4370,2018-01-01,CHIPS_FLAKES,POP CORN 95 G,2,1.47
4371,2018-01-01,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,4,1.11
4372,2018-01-01,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,4,1.14
4373,2018-01-01,CHIPS_FLAKES,PRYMAT PRZYPRAWA DO OGORKOW KWASZON 40 G,1,1.59
4374,2018-01-01,CHIPS_FLAKES,SLONACZNIK PRAZONY LEKKO SOLONY 190 G,4,2.88
4375,2018-01-01,CHIPS_FLAKES,SLONECZNIK PRAZONY  Z PRZYPRAWAMI 150G,5,2.4
4376,2018-01-01,CHIPS_FLAKES,STAR CHIPS 130 G PAPRYKA,5,2.21
4377,2018-01-01,CHIPS_FLAKES,STAR CHIPS 130 G SALSA,3,2.21
4378,2018-01-01,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,12,2.23
4379,2018-01-01,CHIPS_FLAKES,STAR CHIPS 250 G PAPRYKA,6,3.81
4380,2018-01-01,CHIPS_FLAKES,STAR CHIPS 250 G SER+CEBULA,7,3.81
4381,2018-01-01,CHIPS_FLAKES,STAR CHIPS BEKON 130 G,13,2.23
4382,2018-01-01,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,3,2.21
4383,2018-01-01,CHIPS_FLAKES,STAR CHIPS ORZECH 125 G,3,2.15
4384,2018-01-01,CHIPS_FLAKES,STAR CHIPS PIZZA  125 G,1,2.15
4385,2018-01-01,CHIPS_FLAKES,STAR CHIPS SER POMIDOR 125 G,11,2.18
4386,2018-01-01,CHIPS_FLAKES,STAR PRAZYNKI SOLONE 85 G,9,2.23
4387,2018-01-01,CHIPS_FLAKES,WAFLE RYZOWE  130GR RYZ DZIKI,4,1.66
4388,2018-01-02,CHIPS_FLAKES,CHETOS UP 16 G,12,0.65
4389,2018-01-02,CHIPS_FLAKES,CHRUPKI CZEKOLADOWE 80 G,11,1.24
4390,2018-01-02,CHIPS_FLAKES,CHRUPKI OWOCE 45 G,18,0.89
4391,2018-01-02,CHIPS_FLAKES,CHRUPKI PODUSZKI MIKUS 150 G,1,2.34
4392,2018-01-02,CHIPS_FLAKES,CHRUPKI STAR HYPER PIZZA 58G,1,1.11
4393,2018-01-02,CHIPS_FLAKES,GELLWE FITELLA MUSLI BANANOWE,2,0.83
4394,2018-01-02,CHIPS_FLAKES,GELLWE FITELLA MUSLI TROPIKALNE,1,0.83
4395,2018-01-02,CHIPS_FLAKES,GELLWE FITELLA MUSLI TRUSKAWKA,1,0.83
4396,2018-01-02,CHIPS_FLAKES,LAYS CHEETOS 85G KETCHUP,9,1.95222222222222
4397,2018-01-02,CHIPS_FLAKES,LAYS CHETOS 30 G,1,1.34
4398,2018-01-02,CHIPS_FLAKES,LAYS CHETOS CHRUPKI 145 G,4,2.78
4399,2018-01-02,CHIPS_FLAKES,LAYS CHETOS PAPRYKA 165 G,6,2.28
4400,2018-01-02,CHIPS_FLAKES,LAYS FROMAGE 140 G,3,3.85
4401,2018-01-02,CHIPS_FLAKES,LAYS KARBOWANA PAPRYKA140 G,4,3.85
4402,2018-01-02,CHIPS_FLAKES,LAYS KARBOWANE 140 ZIEL  CEBULA,7,3.1714285714285695
4403,2018-01-02,CHIPS_FLAKES,LAYS MAX SER+ZIEL CEB.140 G,1,3.85
4404,2018-01-02,CHIPS_FLAKES,LAYS OSTRA PAP.140 G,6,3.85
4405,2018-01-02,CHIPS_FLAKES,LAYS PAPRYKA 140 G,3,3.85
4406,2018-01-02,CHIPS_FLAKES,LAYS PAPRYKA 40 G,3,1.3
4407,2018-01-02,CHIPS_FLAKES,LAYS ROZKI SER 95 G,6,1.9
4408,2018-01-02,CHIPS_FLAKES,LAYS SOLONE 140 G,2,3.85
4409,2018-01-02,CHIPS_FLAKES,LAYS STAR SMITI CEBULA 130 G,6,2.23
4410,2018-01-02,CHIPS_FLAKES,LAYS STIX 140 G,1,3.72
4411,2018-01-02,CHIPS_FLAKES,LAYS ZIELONA CEBULA 40 G,11,1.3
4412,2018-01-02,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,8,3.85
4413,2018-01-02,CHIPS_FLAKES,LORENZ JUNIORKI 140 G LITERKI,2,2.67
4414,2018-01-02,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,8,3.06
4415,2018-01-02,CHIPS_FLAKES,PLATKI LION 250 G,1,3.76
4416,2018-01-02,CHIPS_FLAKES,PLATKI PODUSZKI 150 G MIKUS,1,2.34
4417,2018-01-02,CHIPS_FLAKES,POP CORN 95 G,6,1.47
4418,2018-01-02,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,6,1.13
4419,2018-01-02,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,3,1.14
4420,2018-01-02,CHIPS_FLAKES,SLONACZNIK PRAZONY LEKKO SOLONY 190 G,3,2.88
4421,2018-01-02,CHIPS_FLAKES,STAR CHIPS 130 G PAPRYKA,6,2.23
4422,2018-01-02,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,15,2.23
4423,2018-01-02,CHIPS_FLAKES,STAR CHIPS 250 G SER+CEBULA,4,3.81
4424,2018-01-02,CHIPS_FLAKES,STAR CHIPS BEKON 130 G,5,2.23
4425,2018-01-02,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,8,2.23
4426,2018-01-02,CHIPS_FLAKES,STAR CHIPS SER POMIDOR 125 G,7,2.18
4427,2018-01-02,CHIPS_FLAKES,WAFLE RYZOWE  130GR RYZ DZIKI,1,1.66
4428,2018-01-03,CHIPS_FLAKES,CHETOS UP 16 G,21,0.65
4429,2018-01-03,CHIPS_FLAKES,CHRUPKI CZEKOLADOWE 80 G,10,1.24
4430,2018-01-03,CHIPS_FLAKES,CHRUPKI OWOCE 45 G,3,0.89
4431,2018-01-03,CHIPS_FLAKES,CHRUPKI PODUSZKI 150 G MIKUS,1,2.34
4432,2018-01-03,CHIPS_FLAKES,CHRUPKI PODUSZKI MIKUS 150 G,2,2.34
4433,2018-01-03,CHIPS_FLAKES,CHRUPKI STAR HYPER PIZZA 58G,1,1.11
4434,2018-01-03,CHIPS_FLAKES,CHRUPKI TRUSKAWKOWE 80 G,7,1.24
4435,2018-01-03,CHIPS_FLAKES,LAYS CHEETOS 43 G,6,1.34
4436,2018-01-03,CHIPS_FLAKES,LAYS CHEETOS 85G KETCHUP,8,2.09
4437,2018-01-03,CHIPS_FLAKES,LAYS CHETOS 16 G,14,0.65
4438,2018-01-03,CHIPS_FLAKES,LAYS CHETOS CHRUPKI 145 G,1,2.28
4439,2018-01-03,CHIPS_FLAKES,LAYS CHETOS PAPRYKA 165 G,5,2.28
4440,2018-01-03,CHIPS_FLAKES,LAYS CHETOS SER+KETCHUP 90 G,5,2.29
4441,2018-01-03,CHIPS_FLAKES,LAYS FROMAGE 140 G,5,3.85
4442,2018-01-03,CHIPS_FLAKES,LAYS KARBOWANA PAPRYKA140 G,2,3.85
4443,2018-01-03,CHIPS_FLAKES,LAYS KARBOWANE 140 ZIEL  CEBULA,7,3.85
4444,2018-01-03,CHIPS_FLAKES,LAYS PAPRYKA 140 G,10,3.85
4445,2018-01-03,CHIPS_FLAKES,LAYS PAPRYKA 40 G,3,1.3
4446,2018-01-03,CHIPS_FLAKES,LAYS ROZKI SER 95 G,12,1.9
4447,2018-01-03,CHIPS_FLAKES,LAYS SOLONE 140 G,4,3.85
4448,2018-01-03,CHIPS_FLAKES,LAYS STAR ROZKI 95 G ROZKI,9,1.9
4449,2018-01-03,CHIPS_FLAKES,LAYS STAR SMITI CEBULA 130 G,3,2.23
4450,2018-01-03,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,6,3.85
4451,2018-01-03,CHIPS_FLAKES,LORENZ JUNIORKI 140 G LITERKI,3,1.87
4452,2018-01-03,CHIPS_FLAKES,PALECZKI PTYSIOWE  Z CUKREM 200G,2,3.55
4453,2018-01-03,CHIPS_FLAKES,PALUSZKI BESKIDZKIE 60G SER+CEBULA,2,0.63
4454,2018-01-03,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,11,3.22
4455,2018-01-03,CHIPS_FLAKES,PLATKI PODUSZKI 150 G MIKUS,1,2.34
4456,2018-01-03,CHIPS_FLAKES,POP CORN 95 G,4,1.47
4457,2018-01-03,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,9,1.14
4458,2018-01-03,CHIPS_FLAKES,SLONACZNIK PRAZONY LEKKO SOLONY 190 G,2,2.88
4459,2018-01-03,CHIPS_FLAKES,STAR CHIPS 130 G PAPRYKA,4,2.23
4460,2018-01-03,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,12,2.23
4461,2018-01-03,CHIPS_FLAKES,STAR CHIPS 250 G PAPRYKA,5,3.81
4462,2018-01-03,CHIPS_FLAKES,STAR CHIPS 250 G SER+CEBULA,6,3.81
4463,2018-01-03,CHIPS_FLAKES,STAR CHIPS BEKON 130 G,4,2.23
4464,2018-01-03,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,14,2.23
4465,2018-01-03,CHIPS_FLAKES,STAR CHIPS ORZECH 125 G,4,1.895
4466,2018-01-03,CHIPS_FLAKES,STAR CHIPS SER POMIDOR 125 G,15,2.066
4467,2018-01-03,CHIPS_FLAKES,WAFLE RYZOWE  130GR RYZ DZIKI,1,1.66
4468,2018-01-04,CHIPS_FLAKES,CATERING SANDWICH Z CZOSNKOWYM,4,2.59
4469,2018-01-04,CHIPS_FLAKES,CATERING SANDWICH Z POMID.,4,2.53
4470,2018-01-04,CHIPS_FLAKES,CHIPSY DJ PAPRYKA 140 G,1,1.79
4471,2018-01-04,CHIPS_FLAKES,CHRUPKI CZEKOLADOWE 80 G,27,1.24
4472,2018-01-04,CHIPS_FLAKES,CHRUPKI OWOCE 45 G,19,0.89
4473,2018-01-04,CHIPS_FLAKES,CHRUPKI PODUSZKI MIKUS 150 G,1,2.34
4474,2018-01-04,CHIPS_FLAKES,CHRUPKI TRUSKAWKOWE 80 G,9,1.24
4475,2018-01-04,CHIPS_FLAKES,GELLWE FITELLA MUSLI TROPIKALNE,6,0.68
4476,2018-01-04,CHIPS_FLAKES,LAYS CHEETOS 43 G,6,1.34
4477,2018-01-04,CHIPS_FLAKES,LAYS FROMAGE 140 G,1,3.85
4478,2018-01-04,CHIPS_FLAKES,LAYS FROMAGE 160G,4,2.77
4479,2018-01-04,CHIPS_FLAKES,LAYS PAPRYKA 140 G,3,3.85
4480,2018-01-04,CHIPS_FLAKES,LAYS PAPRYKA 150 G KARBOWANA,3,2.77
4481,2018-01-04,CHIPS_FLAKES,LAYS PAPRYKA 150G,6,2.77
4482,2018-01-04,CHIPS_FLAKES,LAYS STAR ROZKI 95 G ROZKI,3,1.9
4483,2018-01-04,CHIPS_FLAKES,LAYS STIX 40 G,3,1.3
4484,2018-01-04,CHIPS_FLAKES,LAYS STRONG  CHILI 155 G,7,2.76
4485,2018-01-04,CHIPS_FLAKES,LAYS STRONG 150 G PIKANTNE PEPERONI,3,2.76
4486,2018-01-04,CHIPS_FLAKES,LAYS ZIEL.CEBULKA 160G,4,2.77
4487,2018-01-04,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,1,3.85
4488,2018-01-04,CHIPS_FLAKES,LORENZ 140 G PIECZ ZEBERKO,2,3.35
4489,2018-01-04,CHIPS_FLAKES,LORENZ 140 G ZIEL CEB,6,3.35
4490,2018-01-04,CHIPS_FLAKES,LORENZ JUNIORKI 140 G LITERKI,2,1.87
4491,2018-01-04,CHIPS_FLAKES,PALECZKI PTYSIOWE  Z CUKREM 200G,6,3.55
4492,2018-01-04,CHIPS_FLAKES,PALUSZKI BESKIDZKIE 60G SER+CEBULA,22,0.63
4493,2018-01-04,CHIPS_FLAKES,PALUSZKI LAJKONIK CEBULOWE 150 G,2,1.96
4494,2018-01-04,CHIPS_FLAKES,PALUSZKI LAJKONIK EXTRA CIEN.180 G,2,1.96
4495,2018-01-04,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,11,3.28
4496,2018-01-04,CHIPS_FLAKES,PLATKI PODUSZKI 150 G MIKUS,1,2.34
4497,2018-01-04,CHIPS_FLAKES,POP CORN 95 G,9,1.47
4498,2018-01-04,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,9,1.14
4499,2018-01-04,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,8,1.14
4500,2018-01-04,CHIPS_FLAKES,STAR CHIPS 130 G PAPRYKA,8,2.23
4501,2018-01-04,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,17,2.23
4502,2018-01-04,CHIPS_FLAKES,STAR CHIPS 250 G PAPRYKA,7,3.81
4503,2018-01-04,CHIPS_FLAKES,STAR CHIPS 250 G SER+CEBULA,9,3.81
4504,2018-01-04,CHIPS_FLAKES,STAR CHIPS BEKON 130 G,12,2.23
4505,2018-01-04,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,8,2.23
4506,2018-01-04,CHIPS_FLAKES,STAR CHIPS ORZECH 125 G,5,2.18
4507,2018-01-04,CHIPS_FLAKES,STAR CHIPS SER POMIDOR 125 G,13,2.18
4508,2018-01-04,CHIPS_FLAKES,STAR PRAZYNKI SOLONE 85 G,7,2.23
4509,2018-01-04,CHIPS_FLAKES,WAFLE RYZOWE  130GR RYZ DZIKI,1,2.15
4510,2018-01-05,CHIPS_FLAKES,CATERING SANDWICH Z CZOSNKOWYM,4,2.59
4511,2018-01-05,CHIPS_FLAKES,CATERING SANDWICH Z POMID.,2,2.53
4512,2018-01-05,CHIPS_FLAKES,CHETOS UP 16 G,14,0.65
4513,2018-01-05,CHIPS_FLAKES,CHIPS DJ ZIEL CEB 140 G,13,1.79
4514,2018-01-05,CHIPS_FLAKES,CHIPSY DJ PAPRYKA 140 G,3,1.79
4515,2018-01-05,CHIPS_FLAKES,CHRUPKI CZEKOLADOWE 80 G,19,1.24
4516,2018-01-05,CHIPS_FLAKES,CHRUPKI OWOCE 45 G,10,0.89
4517,2018-01-05,CHIPS_FLAKES,CHRUPKI PODUSZKI MIKUS 150 G,1,2.34
4518,2018-01-05,CHIPS_FLAKES,CHRUPKI TRUSKAWKOWE 80 G,5,1.24
4519,2018-01-05,CHIPS_FLAKES,CRANCHIPS KEBAB,1,3.79
4520,2018-01-05,CHIPS_FLAKES,LAYS BAZYLIOWE PESTO 140 G,1,3.18
4521,2018-01-05,CHIPS_FLAKES,LAYS CHEETOS 85G KETCHUP,15,1.778
4522,2018-01-05,CHIPS_FLAKES,LAYS CHEETOS PIZZERINI  90 G,5,2.25
4523,2018-01-05,CHIPS_FLAKES,LAYS CHETOS 16 G,14,0.65
4524,2018-01-05,CHIPS_FLAKES,LAYS CHETOS CHRUPKI 145 G,4,2.72
4525,2018-01-05,CHIPS_FLAKES,LAYS CHETOS SER+KETCHUP 90 G,8,1.52
4526,2018-01-05,CHIPS_FLAKES,LAYS FROMAGE 140 G,2,3.85
4527,2018-01-05,CHIPS_FLAKES,LAYS FROMAGE 160G,2,2.77
4528,2018-01-05,CHIPS_FLAKES,LAYS KARBOWANA PAPRYKA 225 G MEGA,1,5.16
4529,2018-01-05,CHIPS_FLAKES,LAYS KARBOWANA PAPRYKA140 G,4,3.75
4530,2018-01-05,CHIPS_FLAKES,LAYS KARBOWANE 140 ZIEL  CEBULA,10,3.75
4531,2018-01-05,CHIPS_FLAKES,LAYS MEGAPAKA FROMAGE 225 G,3,5.55
4532,2018-01-05,CHIPS_FLAKES,LAYS OSTRE CHILLI 95 G,5,2.65
4533,2018-01-05,CHIPS_FLAKES,LAYS PAPRYKA 225G,7,5.69
4534,2018-01-05,CHIPS_FLAKES,LAYS PAPRYKA 40 G,5,1.3
4535,2018-01-05,CHIPS_FLAKES,LAYS PAPRYKA PIKAN.MEGA 225G,2,5.16
4536,2018-01-05,CHIPS_FLAKES,LAYS STIX 40 G,8,1.3
4537,2018-01-05,CHIPS_FLAKES,LAYS STRONG  CHILI 155 G,4,2.76
4538,2018-01-05,CHIPS_FLAKES,LAYS STRONG 150 G PIKANTNE PEPERONI,1,2.76
4539,2018-01-05,CHIPS_FLAKES,LAYS SZARPANA WIEPRZOWINA W SOSIE 40 G,3,1.3
4540,2018-01-05,CHIPS_FLAKES,LAYS Z PIECA PAPRYKA 130 G,4,3.75
4541,2018-01-05,CHIPS_FLAKES,LAYS ZIEL.CEBULKA 160G,4,2.77
4542,2018-01-05,CHIPS_FLAKES,LAYS ZIELONA CEBULA 90G,5,2.65
4543,2018-01-05,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,2,3.85
4544,2018-01-05,CHIPS_FLAKES,LORENZ KEBAB 140 G,4,2.68
4545,2018-01-05,CHIPS_FLAKES,LORENZ PAPRYKA 140 G,8,2.68
4546,2018-01-05,CHIPS_FLAKES,PALECZKI PTYSIOWE  Z CUKREM 200G,2,3.55
4547,2018-01-05,CHIPS_FLAKES,PALUSZKI BESKIDZKIE 60G SER+CEBULA,9,0.77
4548,2018-01-05,CHIPS_FLAKES,PALUSZKI LAJKONIK CEBULOWE 150 G,5,1.96
4549,2018-01-05,CHIPS_FLAKES,PALUSZKI LAJKONIK EXTRA CIEN.180 G,3,1.96
4550,2018-01-05,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,10,3.112
4551,2018-01-05,CHIPS_FLAKES,PLATKI FRUTINA 250G,1,5.57
4552,2018-01-05,CHIPS_FLAKES,PLATKI NESQUIK 250G,3,4.29
4553,2018-01-05,CHIPS_FLAKES,POP CORN 95 G,14,1.47
4554,2018-01-05,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,5,1.14
4555,2018-01-05,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,3,1.14
4556,2018-01-05,CHIPS_FLAKES,PRAZYNKI ZIEMNIACZANE 70G,2,1.32
4557,2018-01-05,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,18,2.23
4558,2018-01-05,CHIPS_FLAKES,STAR CHIPS 250 G SER+CEBULA,6,3.81
4559,2018-01-05,CHIPS_FLAKES,STAR CHIPS BEKON 130 G,14,2.23
4560,2018-01-05,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,18,2.23
4561,2018-01-05,CHIPS_FLAKES,STAR CHIPS SER POMIDOR 125 G,19,2.2263157894736803
4562,2018-01-05,CHIPS_FLAKES,WAFLE RYZOWE  130GR RYZ DZIKI,1,2.15
4563,2018-01-06,CHIPS_FLAKES,CATERING SANDWICH Z CZOSNKOWYM,7,3.0
4564,2018-01-06,CHIPS_FLAKES,CATERING SANDWICH Z POMID.,3,2.53
4565,2018-01-06,CHIPS_FLAKES,CHRUPKI 80 G,9,1.24
4566,2018-01-06,CHIPS_FLAKES,CHRUPKI ARACHIDOWE 70 G,3,1.05
4567,2018-01-06,CHIPS_FLAKES,CHRUPKI CZEKOLADOWE 80 G,26,1.24
4568,2018-01-06,CHIPS_FLAKES,CHRUPKI OWOCE 45 G,29,0.89
4569,2018-01-06,CHIPS_FLAKES,CHRUPKI STAR HYPER PIZZA 58G,4,0.99
4570,2018-01-06,CHIPS_FLAKES,CHRUPKI TRUSKAWKOWE 80 G,2,1.24
4571,2018-01-06,CHIPS_FLAKES,GELLWE FITELLA MUSLI TROPIKALNE,2,0.68
4572,2018-01-06,CHIPS_FLAKES,LAYS BAZYLIOWE PESTO 140 G,12,3.18
4573,2018-01-06,CHIPS_FLAKES,LAYS CHEETOS 85G KETCHUP,7,1.66428571428571
4574,2018-01-06,CHIPS_FLAKES,LAYS CHETOS CHRUPKI 145 G,14,2.72
4575,2018-01-06,CHIPS_FLAKES,LAYS CHETOS PAPRYKA 165 G,12,2.28
4576,2018-01-06,CHIPS_FLAKES,LAYS CHETOS SER+KETCHUP 90 G,6,1.52
4577,2018-01-06,CHIPS_FLAKES,LAYS PAPRYKA 140 G,4,3.85
4578,2018-01-06,CHIPS_FLAKES,LAYS PAPRYKA 40 G,6,1.3
4579,2018-01-06,CHIPS_FLAKES,LAYS PIKANTNA PAPRYKA 140 G,17,3.56
4580,2018-01-06,CHIPS_FLAKES,LAYS ROZKI SER 95 G,13,1.9
4581,2018-01-06,CHIPS_FLAKES,LAYS STAR SMITI CEBULA 130 G,6,2.23
4582,2018-01-06,CHIPS_FLAKES,LAYS SZARPANA WIEPRZOWINA W SOSIE 40 G,16,1.3
4583,2018-01-06,CHIPS_FLAKES,LAYS ZIELONA CEBULKA 140 G,5,3.85
4584,2018-01-06,CHIPS_FLAKES,LORENZ 140 G PIECZ ZEBERKO,1,3.35
4585,2018-01-06,CHIPS_FLAKES,LORENZ 140 ZEBERKA,3,2.68
4586,2018-01-06,CHIPS_FLAKES,LORENZ O SMAKU SOSU 140 G,4,2.68
4587,2018-01-06,CHIPS_FLAKES,LORENZ Z PAPRYKA 140 G,4,2.68
4588,2018-01-06,CHIPS_FLAKES,PALECZKI PTYSIOWE  Z CUKREM 200G,4,3.55
4589,2018-01-06,CHIPS_FLAKES,PALUSZKI LAJKONIK CEBULOWE 150 G,9,1.96
4590,2018-01-06,CHIPS_FLAKES,PLATKI CHEERIOS MIODOWE 250G,2,4.03
4591,2018-01-06,CHIPS_FLAKES,PLATKI CORN FLAKES 250G NESTLE,11,2.72
4592,2018-01-06,CHIPS_FLAKES,PLATKI DUO 225 G NEST,1,4.61
4593,2018-01-06,CHIPS_FLAKES,PLATKI FRUTINA 250G,1,5.57
4594,2018-01-06,CHIPS_FLAKES,PLATKI PODUSZKI 150 G MIKUS,2,2.34
4595,2018-01-06,CHIPS_FLAKES,POP CORN 95 G,11,1.47
4596,2018-01-06,CHIPS_FLAKES,PRAZYNKA O SMAKU PAPRYKOWYM 130 G,8,2.71
4597,2018-01-06,CHIPS_FLAKES,PRAZYNKI SPOKO 60 G,11,1.14
4598,2018-01-06,CHIPS_FLAKES,SLONACZNIK PRAZONY LEKKO SOLONY 190 G,1,2.93
4599,2018-01-06,CHIPS_FLAKES,SLONECZNIK PRAZONY  Z PRZYPRAWAMI 150G,1,2.5
4600,2018-01-06,CHIPS_FLAKES,STAR CHIPS 130 G PAPRYKA,11,2.23
4601,2018-01-06,CHIPS_FLAKES,STAR CHIPS 130 G SER CEBULA,18,2.23
4602,2018-01-06,CHIPS_FLAKES,STAR CHIPS 250 G SER+CEBULA,8,3.26
4603,2018-01-06,CHIPS_FLAKES,STAR CHIPS BEKON 130 G,14,2.23
4604,2018-01-06,CHIPS_FLAKES,STAR CHIPS KEBAB 130 G,18,2.23
4605,2018-01-06,CHIPS_FLAKES,STAR CHIPS ORZECH 125 G,6,2.18
4606,2018-01-06,CHIPS_FLAKES,STAR CHIPS SER POMIDOR 125 G,14,2.235
4607,2018-01-06,CHIPS_FLAKES,STAR PRAZYNKI SOLONE 85 G,7,2.23
4608,2018-01-06,CHIPS_FLAKES,STAR PRZYSMAK KARKOWKA 80 G,9,1.96
4609,2018-01-06,CHIPS_FLAKES,STAR SKRZYDE?KA 80 G,9,1.96
4610,2018-01-06,CHIPS_FLAKES,WAFLE RYZOWE  130GR RYZ DZIKI,2,2.15
4611,2018-01-07,CHIPS_FLAKES,CATERING SANDWICH Z CZOSNKOWYM,13,3.0
4612,2018-01-07,CHIPS_FLAKES,CATERING SANDWICH Z POMID.,2,3.0
4613,2018-01-07,CHIPS_FLAKES,CHRUPKI 80 G,23,1.24
4614,2018-01-07,CHIPS_FLAKES,CHRUPKI ARACHIDOWE 70 G,10,1.05
4615,2018-01-07,CHIPS_FLAKES,CHRUPKI CELKA 160 G BIS/12/,24,1.11
4616,2018-01-07,CHIPS_FLAKES,CHRUPKI CZEKOLADOWE 80 G,23,1.24
4617,2018-01-07,CHIPS_FLAKES,CHRUPKI OWOCE 45 G,1,0.89
