id,title,var,value
2575,The Tailor of Panama,cast_0,Pierce Brosnan
11644,Blow Out,cast_0,John Travolta
146227,Getaway,cast_0,Ethan Hawke
68924,The Ice Storm,cast_0,Kevin Kline
253235,And So It Goes,cast_0,Michael Douglas
22102,Troop Beverly Hills,cast_0,Shelley Long
18701,Being Julia,cast_0,Michael Gambon
10068,Nine 1/2 Weeks,cast_0,Mickey Rourke
848,Dragonslayer,cast_0,Peter MacNicol
36811,The Last Station,cast_0,James McAvoy
522,Ed Wood,cast_0,Johnny Depp
130150,Labor Day,cast_0,Josh Brolin
12246,Mongol: The Rise of Genghis Khan,cast_0,Tadanobu Asano
13809,RockNRolla,cast_0,Mark Strong
27380,Megaforce,cast_0,Barry Bostwick
10549,Hamlet,cast_0,Kenneth Branagh
33870,Mao's Last Dancer,cast_0,Chi Cao
245703,Midnight Special,cast_0,Michael Shannon
10739,Anything Else,cast_0,Woody Allen
127560,The Railway Man,cast_0,Jeremy Irvine
37903,The White Ribbon,cast_0,Ursina Lardi
396152,Restoration,cast_0,Emily Roya O'Brien
10017,The Wraith,cast_0,Charlie Sheen
11468,Salton Sea,cast_0,Val Kilmer
193613,Metallica: Through the Never,cast_0,Dane DeHaan
17436,The Informers,cast_0,Billy Bob Thornton
43434,Carlos,cast_0,Edgar Ramírez
31166,I Come with the Rain,cast_0,Josh Hartnett
69848,One Man's Hero,cast_0,Tom Berenger
8408,Day of the Dead,cast_0,Lori Cardille
332411,I Am Wrath,cast_0,John Travolta
9389,Renaissance,cast_0,Daniel Craig
9626,Red Sonja,cast_0,Arnold Schwarzenegger
75638,Red Lights,cast_0,Sigourney Weaver
8363,Superbad,cast_0,Jonah Hill
15670,Madea Goes to Jail,cast_0,Tyler Perry
290555,Wolves,cast_0,Jason Momoa
8328,Step Up 2: The Streets,cast_0,Briana Evigan
10982,Hoodwinked!,cast_0,Anne Hathaway
205,Hotel Rwanda,cast_0,Don Cheadle
1620,Hitman,cast_0,Timothy Olyphant
175541,Black Nativity,cast_0,Forest Whitaker
241254,The Prince,cast_0,Bruce Willis
31932,City of Ghosts,cast_0,Matt Dillon
1933,The Others,cast_0,Nicole Kidman
679,Aliens,cast_0,Sigourney Weaver
11113,My Fair Lady,cast_0,Audrey Hepburn
3597,I Know What You Did Last Summer,cast_0,Jennifer Love Hewitt
193893,Let's Be Cops,cast_0,Jake Johnson
9675,Sideways,cast_0,Paul Giamatti
9988,Beerfest,cast_0,Erik Stolhanske
948,Halloween,cast_0,Donald Pleasence
21765,Good Boy!,cast_0,Molly Shannon
146304,The Best Man Holiday,cast_0,Terrence Howard
7516,Smokin' Aces,cast_0,Ryan Reynolds
41439,Saw: The Final Chapter,cast_0,Tobin Bell
2752,40 Days and 40 Nights,cast_0,Josh Hartnett
9429,A Night at the Roxbury,cast_0,Will Ferrell
38117,Beastly,cast_0,Alex Pettyfer
9792,The Hills Have Eyes,cast_0,Aaron Stanford
13778,Dickie Roberts: Former Child Star,cast_0,David Spade
228203,"McFarland, USA",cast_0,Kevin Costner
41382,Lottery Ticket,cast_0,Shad Moss
13960,ATL,cast_0,T.I.
114150,Pitch Perfect,cast_0,Anna Kendrick
26602,Summer Catch,cast_0,Freddie Prinze Jr.
10223,A Simple Plan,cast_0,Bill Paxton
16028,They,cast_0,Laura Regan
15639,Larry the Cable Guy: Health Inspector,cast_0,Larry the Cable Guy
16112,The Adventures of Elmo in Grouchland,cast_0,Kevin Clash
26390,Brooklyn's Finest,cast_0,Richard Gere
27759,55 Days at Peking,cast_0,Charlton Heston
109428,Evil Dead,cast_0,Jane Levy
23049,My Life in Ruins,cast_0,Nia Vardalos
9310,American Dreamz,cast_0,Hugh Grant
11411,Superman IV: The Quest for Peace,cast_0,Christopher Reeve
16988,How She Move,cast_0,Rutina Wesley
7304,Running Scared,cast_0,Paul Walker
24747,Bobby Jones: Stroke of Genius,cast_0,Jim Caviezel
58048,Shanghai Surprise,cast_0,Madonna
1491,The Illusionist,cast_0,Edward Norton
2989,Roar,cast_0,Tippi Hedren
10629,Veronica Guerin,cast_0,Cate Blanchett
255343,Escobar: Paradise Lost,cast_0,Benicio del Toro
4723,Southland Tales,cast_0,Dwayne Johnson
10800,Dragon Hunters,cast_0,Vincent Lindon
25763,Damnation Alley,cast_0,Jan-Michael Vincent
79694,The Apparition,cast_0,Ashley Greene
4032,My Girl,cast_0,Anna Chlumsky
18615,Fur: An Imaginary Portrait of Diane Arbus,cast_0,Nicole Kidman
10673,Wall Street,cast_0,Charlie Sheen
4584,Sense and Sensibility,cast_0,Kate Winslet
2977,Becoming Jane,cast_0,Anne Hathaway
10760,Sydney White,cast_0,Amanda Bynes
11093,House of Sand and Fog,cast_0,Jennifer Connelly
207,Dead Poets Society,cast_0,Robin Williams
8467,Dumb and Dumber,cast_0,Jim Carrey
639,When Harry Met Sally...,cast_0,Meg Ryan
24226,The Verdict,cast_0,Paul Newman
9285,Road Trip,cast_0,Breckin Meyer
14709,Varsity Blues,cast_0,James Van Der Beek
74643,The Artist,cast_0,Jean Dujardin
13788,The Unborn,cast_0,Odette Annable
83666,Moonrise Kingdom,cast_0,Bruce Willis
10781,The Texas Chainsaw Massacre: The Beginning,cast_0,Jordana Brewster
318850,The Young Messiah,cast_0,Adam Greaves-Neal
13908,The Master of Disguise,cast_0,Dana Carvey
1417,Pan's Labyrinth,cast_0,Ivana Baquero
39180,See Spot Run,cast_0,Michael Clarke Duncan
16161,Baby Boy,cast_0,Tyrese Gibson
49950,The Roommate,cast_0,Minka Kelly
10956,Joe Dirt,cast_0,David Spade
9594,Double Impact,cast_0,Jean-Claude Van Damme
4638,Hot Fuzz,cast_0,Simon Pegg
13972,The Women,cast_0,Cloris Leachman
5038,Vicky Cristina Barcelona,cast_0,Scarlett Johansson
13491,Arn: The Knight Templar,cast_0,Joakim Nätterqvist
10571,Boys and Girls,cast_0,Freddie Prinze Jr.
10994,White Oleander,cast_0,Alison Lohman
19994,Jennifer's Body,cast_0,Megan Fox
25166,Drowning Mona,cast_0,Danny DeVito
30890,Radio Days,cast_0,Woody Allen
23169,Remember Me,cast_0,Robert Pattinson
17403,How to Deal,cast_0,Mandy Moore
12120,My Stepmother is an Alien,cast_0,Dan Aykroyd
9800,Philadelphia,cast_0,Tom Hanks
1090,The Thirteenth Floor,cast_0,Craig Bierko
18475,The Cookout,cast_0,Ja Rule
40160,Meteor,cast_0,Sean Connery
18074,Duets,cast_0,Gwyneth Paltrow
9689,Hollywood Ending,cast_0,Woody Allen
9781,Detroit Rock City,cast_0,Giuseppe Andrews
8009,Highlander,cast_0,Christopher Lambert
3877,Things We Lost in the Fire,cast_0,Halle Berry
8854,Steel,cast_0,Shaquille O'Neal
152599,The Immigrant,cast_0,Marion Cotillard
18840,The White Countess,cast_0,Ralph Fiennes
68727,Trance,cast_0,James McAvoy
12657,Soul Plane,cast_0,Tom Arnold
8265,Welcome to the Sticks,cast_0,Kad Merad
12410,Good,cast_0,Viggo Mortensen
34647,Enter the Void,cast_0,Nathaniel Brown
73935,Vamps,cast_0,Alicia Silverstone
28178,Hachi: A Dog's Tale,cast_0,Richard Gere
185567,Zulu,cast_0,Orlando Bloom
264656,The Homesman,cast_0,Hilary Swank
35696,Juwanna Mann,cast_0,"Miguel A. Núñez, Jr."
16351,Ararat,cast_0,Simon Abkarian
38717,Madison,cast_0,Jim Caviezel
18777,Slow Burn,cast_0,Ray Liotta
2110,Wasabi,cast_0,Jean Reno
9035,Slither,cast_0,Nathan Fillion
90,Beverly Hills Cop,cast_0,Eddie Murphy
771,Home Alone,cast_0,Macaulay Culkin
12154,Three Men and a Baby,cast_0,Tom Selleck
9576,Tootsie,cast_0,Dustin Hoffman
744,Top Gun,cast_0,Tom Cruise
146,"Crouching Tiger, Hidden Dragon",cast_0,Chow Yun-fat
14,American Beauty,cast_0,Kevin Spacey
45269,The King's Speech,cast_0,Colin Firth
9493,Twins,cast_0,Arnold Schwarzenegger
22556,The Yellow Handkerchief,cast_0,William Hurt
873,The Color Purple,cast_0,Whoopi Goldberg
33196,Tidal Wave,cast_0,Park Joong-hoon
205596,The Imitation Game,cast_0,Benedict Cumberbatch
10765,Private Benjamin,cast_0,Goldie Hawn
16769,Coal Miner's Daughter,cast_0,Sissy Spacek
33217,Diary of a Wimpy Kid,cast_0,Zachary Gordon
132232,Mama,cast_0,Jessica Chastain
11153,National Lampoon's Vacation,cast_0,Chevy Chase
208134,Bad Grandpa,cast_0,Johnny Knoxville
1165,The Queen,cast_0,Helen Mirren
4011,Beetlejuice,cast_0,Geena Davis
17202,Why Did I Get Married?,cast_0,Tyler Perry
9587,Little Women,cast_0,Winona Ryder
65086,The Woman in Black,cast_0,Daniel Radcliffe
10053,When a Stranger Calls,cast_0,Camilla Belle
11870,Big Fat Liar,cast_0,Frankie Muniz
11778,The Deer Hunter,cast_0,Robert De Niro
586,Wag the Dog,cast_0,Dustin Hoffman
18736,The Lizzie McGuire Movie,cast_0,Hilary Duff
134411,Snitch,cast_0,Dwayne Johnson
287903,Krampus,cast_0,Adam Scott
9276,The Faculty,cast_0,Jordana Brewster
15765,What's Love Got to Do with It,cast_0,Angela Bassett
2142,Cop Land,cast_0,Sylvester Stallone
11397,Not Another Teen Movie,cast_0,Chyler Leigh
77016,End of Watch,cast_0,Jake Gyllenhaal
11478,The Skulls,cast_0,Joshua Jackson
266856,The Theory of Everything,cast_0,Eddie Redmayne
13411,Malibu's Most Wanted,cast_0,Jamie Kennedy
10564,Where the Heart Is,cast_0,Natalie Portman
947,Lawrence of Arabia,cast_0,Peter O'Toole
24150,Halloween II,cast_0,Scout Taylor-Compton
228970,Wild,cast_0,Reese Witherspoon
18405,The Last House on the Left,cast_0,Garret Dillahunt
6961,The Wedding Date,cast_0,Debra Messing
11442,Halloween: Resurrection,cast_0,Jamie Lee Curtis
2493,The Princess Bride,cast_0,Cary Elwes
14047,The Great Debaters,cast_0,Denzel Washington
64690,Drive,cast_0,Ryan Gosling
11132,Confessions of a Teenage Drama Queen,cast_0,Lindsay Lohan
17127,The Object of My Affection,cast_0,Jennifer Aniston
1562,28 Weeks Later,cast_0,Imogen Poots
232679,When the Game Stands Tall,cast_0,Jim Caviezel
17880,Because of Winn-Dixie,cast_0,Jeff Daniels
14736,Love & Basketball,cast_0,"Chris Warren, Jr."
9434,Grosse Pointe Blank,cast_0,John Cusack
23706,All About Steve,cast_0,Sandra Bullock
11531,Book of Shadows: Blair Witch 2,cast_0,Kim Director
9100,The Craft,cast_0,Robin Tunney
116,Match Point,cast_0,Jonathan Rhys Meyers
38843,Ramona and Beezus,cast_0,Joey King
1245,The Remains of the Day,cast_0,Anthony Hopkins
4995,Boogie Nights,cast_0,Mark Wahlberg
10413,Nowhere to Run,cast_0,Jean-Claude Van Damme
14012,Flicka,cast_0,Tim McGraw
9793,The Hills Have Eyes 2,cast_0,Michael Bailey Smith
12212,Urban Legends: Final Cut,cast_0,Jennifer Morrison
13768,Tuck Everlasting,cast_0,Alexis Bledel
8975,The Marine,cast_0,John Cena
342521,Keanu,cast_0,Jordan Peele
45272,Country Strong,cast_0,Gwyneth Paltrow
9424,Disturbing Behavior,cast_0,James Marsden
97367,The Place Beyond the Pines,cast_0,Ryan Gosling
254904,The November Man,cast_0,Pierce Brosnan
18681,Eye of the Beholder,cast_0,Ewan McGregor
12162,The Hurt Locker,cast_0,Jeremy Renner
11495,Firestarter,cast_0,David Keith
64689,Killing Them Softly,cast_0,Brad Pitt
157849,A Most Wanted Man,cast_0,Philip Seymour Hoffman
13166,Freddy Got Fingered,cast_0,Tom Green
15511,VeggieTales: The Pirates Who Don't Do Anything,cast_0,Phil Vischer
37003,U2 3D,cast_0,Bono
12211,Highlander: Endgame,cast_0,Christopher Lambert
13816,Idlewild,cast_0,André Benjamin
51828,One Day,cast_0,Anne Hathaway
22798,Whip It,cast_0,Ellen Page
7501,Knockaround Guys,cast_0,Barry Pepper
10743,Confidence,cast_0,Edward Burns
37718,The Muse,cast_0,Albert Brooks
15237,De-Lovely,cast_0,Kevin Kline
9686,New York Stories,cast_0,Woody Allen
17644,Barney's Great Adventure,cast_0,
97430,The Man with the Iron Fists,cast_0,Russell Crowe
12257,Home Fries,cast_0,Drew Barrymore
13539,Here On Earth,cast_0,Leelee Sobieski
68,Brazil,cast_0,Jonathan Pryce
14024,Raise Your Voice,cast_0,Hilary Duff
115,The Big Lebowski,cast_0,Jeff Bridges
7874,Black Snake Moan,cast_0,Samuel L. Jackson
4911,Dark Blue,cast_0,Kurt Russell
1988,A Mighty Heart,cast_0,Angelina Jolie
16222,Whatever It Takes,cast_0,Jodi Lyn O'Keefe
9557,Boat Trip,cast_0,Cuba Gooding Jr.
9026,The Importance of Being Earnest,cast_0,Rupert Everett
57943,The Love Letter,cast_0,Campbell Scott
18276,Hoot,cast_0,Luke Wilson
8321,In Bruges,cast_0,Colin Farrell
72359,Peeples,cast_0,Craig Robinson
10186,The Rocker,cast_0,Rainn Wilson
25704,Post Grad,cast_0,Alexis Bledel
133694,Promised Land,cast_0,Matt Damon
19265,Whatever Works,cast_0,Larry David
36047,The In Crowd,cast_0,Susan Ward
8053,The Three Burials of Melquiades Estrada,cast_0,Tommy Lee Jones
2290,Jakob the Liar,cast_0,Robin Williams
5236,Kiss Kiss Bang Bang,cast_0,Robert Downey Jr.
6552,Idle Hands,cast_0,Devon Sawa
1018,Mulholland Drive,cast_0,Naomi Watts
10075,Blood and Chocolate,cast_0,Agnes Bruckner
38031,You Will Meet a Tall Dark Stranger,cast_0,Gemma Jones
42188,Never Let Me Go,cast_0,Carey Mulligan
112430,The Company,cast_0,Chris O'Donnell
6687,Transsiberian,cast_0,Woody Harrelson
13853,The Clan of the Cave Bear,cast_0,Daryl Hannah
31306,Crazy in Alabama,cast_0,Melanie Griffith
8461,Funny Games,cast_0,Naomi Watts
331592,Listening,cast_0,Thomas Stroppel
47692,Felicia's Journey,cast_0,Bob Hoskins
19,Metropolis,cast_0,Brigitte Helm
10045,District B13,cast_0,David Belle
400,Things to Do in Denver When You're Dead,cast_0,Andy García
253450,The Assassin,cast_0,Shu Qi
9104,Buffalo Soldiers,cast_0,Joaquin Phoenix
11190,The Return,cast_0,Vladimir Garin
16353,Ong Bak 2,cast_0,Tony Jaa
23759,Centurion,cast_0,Michael Fassbender
24206,Silent Trigger,cast_0,Dolph Lundgren
10185,The Midnight Meat Train,cast_0,Bradley Cooper
75033,Winnie Mandela,cast_0,Elias Koteas
74536,The Son of No One,cast_0,Channing Tatum
31668,All The Queen's Men,cast_0,Matt LeBlanc
13501,The Good Night,cast_0,Penélope Cruz
15208,Bathory: Countess of Blood,cast_0,Anna Friel
172391,Khumba,cast_0,Jake T. Austin
262543,Automata,cast_0,Antonio Banderas
9288,Dungeons & Dragons: Wrath of the Dragon God,cast_0,Bruce Payne
20083,Shinjuku Incident,cast_0,Jackie Chan
40880,Pandaemonium,cast_0,Linus Roache
137,Groundhog Day,cast_0,Bill Murray
264999,Magic Mike XXL,cast_0,Channing Tatum
454,Romeo + Juliet,cast_0,Leonardo DiCaprio
53457,Sarah's Key,cast_0,Kristin Scott Thomas
288980,Freedom,cast_0,Cuba Gooding Jr.
33,Unforgiven,cast_0,Clint Eastwood
1951,Manderlay,cast_0,Bryce Dallas Howard
12405,Slumdog Millionaire,cast_0,Dev Patel
10998,Fatal Attraction,cast_0,Michael Douglas
114,Pretty Woman,cast_0,Julia Roberts
9396,Crocodile Dundee II,cast_0,Paul Hogan
319910,Broken Horses,cast_0,María Valverde
2604,Born on the Fourth of July,cast_0,Tom Cruise
864,Cool Runnings,cast_0,Leon Robinson
14435,My Bloody Valentine,cast_0,Jensen Ackles
1931,Stomp the Yard,cast_0,Columbus Short
691,The Spy Who Loved Me,cast_0,Roger Moore
9877,Urban Legend,cast_0,Alicia Witt
62008,Good Deeds,cast_0,Tyler Perry
12227,White Fang,cast_0,Klaus Maria Brandauer
13824,Superstar,cast_0,Molly Shannon
71688,The Iron Lady,cast_0,Meryl Streep
15173,Jonah: A VeggieTales Movie,cast_0,Phil Vischer
8291,Poetic Justice,cast_0,Janet Jackson
13950,All About the Benjamins,cast_0,Ice Cube
12158,Vampire in Brooklyn,cast_0,Eddie Murphy
11586,Exorcist II: The Heretic,cast_0,Linda Blair
10008,An American Haunting,cast_0,Donald Sutherland
2830,My Boss's Daughter,cast_0,Ashton Kutcher
12403,A Perfect Getaway,cast_0,Milla Jovovich
34563,Our Family Wedding,cast_0,Forest Whitaker
14557,Dead Man on Campus,cast_0,Tom Everett Scott
10368,Tea with Mussolini,cast_0,Cher
10280,Thinner,cast_0,Robert John Burke
12637,"New York, New York",cast_0,Liza Minnelli
34152,Crooklyn,cast_0,Alfre Woodard
14434,I Think I Love My Wife,cast_0,Chris Rock
11470,Jason X,cast_0,Kane Hodder
10741,Bobby,cast_0,Anthony Hopkins
24940,Head Over Heels,cast_0,Monica Potter
82679,Fun Size,cast_0,Victoria Justice
2013,The Diving Bell and the Butterfly,cast_0,Mathieu Amalric
1440,Little Children,cast_0,Kate Winslet
18041,Gossip,cast_0,Joshua Jackson
28029,A Walk on the Moon,cast_0,Diane Lane
1123,Catch a Fire,cast_0,Tim Robbins
14033,Soul Survivors,cast_0,Eliza Dushku
87729,Jefferson in Paris,cast_0,Nick Nolte
16899,Easy Virtue,cast_0,Jessica Biel
41317,Caravans,cast_0,Anthony Quinn
245700,Mr. Turner,cast_0,Timothy Spall
37842,Wild Grass,cast_0,André Dussollier
9045,Amen.,cast_0,Ulrich Tukur
44092,Reign of Assassins,cast_0,Michelle Yeoh
16005,The Lucky Ones,cast_0,Tim Robbins
44754,Margaret,cast_0,Anna Paquin
23988,Stan Helsing,cast_0,Diora Baird
43949,Flipped,cast_0,Madeline Carroll
142,Brokeback Mountain,cast_0,Heath Ledger
9603,Clueless,cast_0,Alicia Silverstone
10712,Far from Heaven,cast_0,Julianne Moore
243938,Hot Tub Time Machine 2,cast_0,Rob Corddry
10876,Quills,cast_0,Geoffrey Rush
86838,Seven Psychopaths,cast_0,Colin Farrell
25208,The Caveman's Valentine,cast_0,Samuel L. Jackson
613,Downfall,cast_0,Bruno Ganz
1913,The Sea Inside,cast_0,Javier Bardem
97370,Under the Skin,cast_0,Scarlett Johansson
801,"Good Morning, Vietnam",cast_0,Robin Williams
70829,The Last Godfather,cast_0,Harvey Keitel
54518,Justin Bieber: Never Say Never,cast_0,Justin Bieber
44214,Black Swan,cast_0,Natalie Portman
240,The Godfather: Part II,cast_0,Al Pacino
9816,Save the Last Dance,cast_0,Julia Stiles
10131,A Nightmare on Elm Street 4: The Dream Master,cast_0,Robert Englund
339984,Miracles from Heaven,cast_0,Jennifer Garner
8859,"Dude, Where’s My Car?",cast_0,Ashton Kutcher
11967,Young Guns,cast_0,Emilio Estevez
239563,St. Vincent,cast_0,Bill Murray
222899,About Last Night,cast_0,Kevin Hart
4951,10 Things I Hate About You,cast_0,Heath Ledger
10985,The New Guy,cast_0,DJ Qualls
9644,National Lampoon's Loaded Weapon 1,cast_0,Emilio Estevez
332567,The Shallows,cast_0,Blake Lively
1954,The Butterfly Effect,cast_0,Ashton Kutcher
15489,Snow Day,cast_0,Chevy Chase
15250,This Christmas,cast_0,Loretta Devine
22345,Baby Geniuses,cast_0,Kathleen Turner
9448,The Big Hit,cast_0,Mark Wahlberg
38223,Harriet the Spy,cast_0,Michelle Trachtenberg
11186,Child's Play 2,cast_0,Alex Vincent
136835,No Good Deed,cast_0,Idris Elba
5876,The Mist,cast_0,Thomas Jane
264660,Ex Machina,cast_0,Domhnall Gleeson
492,Being John Malkovich,cast_0,John Cusack
25462,Two Can Play That Game,cast_0,Vivica A. Fox
238603,Earth to Echo,cast_0,Teo Halm
10691,Crazy/Beautiful,cast_0,Kirsten Dunst
1251,Letters from Iwo Jima,cast_0,Ken Watanabe
5172,The Astronaut Farmer,cast_0,Billy Bob Thornton
58680,Woo,cast_0,Jada Pinkett Smith
264644,Room,cast_0,Brie Larson
14577,Dirty Work,cast_0,Norm Macdonald
11592,Serial Mom,cast_0,Kathleen Turner
16406,Dick,cast_0,Kirsten Dunst
19052,Light It Up,cast_0,Usher Raymond
3682,54,cast_0,Ryan Phillippe
9683,Bubble Boy,cast_0,Jake Gyllenhaal
2084,Birthday Girl,cast_0,Nicole Kidman
107811,21 & Over,cast_0,Miles Teller
2266,"Paris, je t'aime",cast_0,Steve Buscemi
13074,Resurrecting the Champ,cast_0,Samuel L. Jackson
144340,Admission,cast_0,Tina Fey
48217,The Widow of Saint-Pierre,cast_0,Daniel Auteuil
28211,Chloe,cast_0,Julianne Moore
47502,Faithful,cast_0,Cher
9950,Find Me Guilty,cast_0,Vin Diesel
84892,The Perks of Being a Wallflower,cast_0,Logan Lerman
24227,Excessive Force,cast_0,Thomas Ian Griffith
9672,Infamous,cast_0,Sigourney Weaver
44853,The Claim,cast_0,Peter Mullan
157544,The Vatican Tapes,cast_0,Olivia Taylor Dudley
59678,Attack the Block,cast_0,Nick Frost
79777,In the Land of Blood and Honey,cast_0,Zana Marjanović
158011,The Call,cast_0,Halle Berry
407887,Operation Chromite,cast_0,Lee Jung-jae
17043,The Crocodile Hunter: Collision Course,cast_0,Steve Irwin
8952,I Love You Phillip Morris,cast_0,Jim Carrey
62204,Quest for Fire,cast_0,Everett McGill
13435,Antwone Fisher,cast_0,Derek Luke
17187,The Emperor's Club,cast_0,Kevin Kline
319,True Romance,cast_0,Christian Slater
59457,Womb,cast_0,Eva Green
9504,Glengarry Glen Ross,cast_0,Al Pacino
37414,The Killer Inside Me,cast_0,Casey Affleck
6217,Cat People,cast_0,Nastassja Kinski
26688,Sorority Row,cast_0,Rumer Willis
43867,The Prisoner of Zenda,cast_0,Ronald Colman
6615,Lars and the Real Girl,cast_0,Ryan Gosling
14574,The Boy in the Striped Pyjamas,cast_0,Asa Butterfield
16,Dancer in the Dark,cast_0,Björk
39780,Oscar and Lucinda,cast_0,Ralph Fiennes
21612,The Funeral,cast_0,Christopher Walken
36691,Solitary Man,cast_0,Michael Douglas
23631,Machete,cast_0,Danny Trejo
45324,Casino Jack,cast_0,Kevin Spacey
12144,The Land Before Time,cast_0,Gabriel Damon
11658,Tae Guk Gi: The Brotherhood of War,cast_0,Jang Dong-gun
56601,The Perfect Game,cast_0,Clifton Collins Jr
9552,The Exorcist,cast_0,Linda Blair
578,Jaws,cast_0,Roy Scheider
2105,American Pie,cast_0,Jason Biggs
126319,Ernest & Celestine,cast_0,Anne-Marie Loop
10136,The Golden Child,cast_0,Eddie Murphy
67660,Think Like a Man,cast_0,Michael Ealy
10611,Barbershop,cast_0,Ice Cube
154,Star Trek II: The Wrath of Khan,cast_0,William Shatner
3049,Ace Ventura: Pet Detective,cast_0,Jim Carrey
860,WarGames,cast_0,Matthew Broderick
9281,Witness,cast_0,Harrison Ford
75674,Act of Valor,cast_0,Roselyn Sánchez
9762,Step Up,cast_0,Channing Tatum
3179,Beavis and Butt-Head Do America,cast_0,Mike Judge
184,Jackie Brown,cast_0,Pam Grier
13335,Harold & Kumar Escape from Guantanamo Bay,cast_0,John Cho
76726,Chronicle,cast_0,Dane DeHaan
10269,Yentl,cast_0,Barbra Streisand
36819,Time Bandits,cast_0,Sean Connery
17130,Crossroads,cast_0,Britney Spears
57214,Project X,cast_0,Oliver Cooper
11202,Patton,cast_0,George C. Scott
9357,One Hour Photo,cast_0,Robin Williams
13812,Quarantine,cast_0,Jennifer Carpenter
9030,The Eye,cast_0,Jessica Alba
19084,Johnson Family Vacation,cast_0,Cedric the Entertainer
8386,How High,cast_0,Method Man
10437,The Muppet Christmas Carol,cast_0,Michael Caine
1360,Frida,cast_0,Salma Hayek
101267,Katy Perry: Part of Me,cast_0,Katy Perry
222935,The Fault in Our Stars,cast_0,Shailene Woodley
10220,Rounders,cast_0,Matt Damon
284296,Top Five,cast_0,Chris Rock
31915,Prophecy,cast_0,Talia Shire
11601,Stir of Echoes,cast_0,Kevin Bacon
205220,Philomena,cast_0,Judi Dench
11354,The Upside of Anger,cast_0,Joan Allen
16241,The Boys from Brazil,cast_0,Gregory Peck
14191,Aquamarine,cast_0,Emma Roberts
286565,Paper Towns,cast_0,Nat Wolff
