Restaurant_id,City,Cuisine Style,Ranking,Rating,Price Range,Number of Reviews,URL_TA,ID_TA
id_1665,Athens,Other,1667,3.5,,8.0,/Restaurant_Review-g189400-d8627732-Reviews-Burger_chef-Athens_Attica.html,d8627732
id_323,Lisbon,"European,  Portuguese,  Wine Bar,  Bar,  Mediterranean,  Vegetarian Friendly",324,5.0,$$ - $$$,41.0,/Restaurant_Review-g189158-d12900896-Reviews-The_Little_Wine_Bar-Lisbon_Lisbon_District_Central_Portugal.html,d12900896
id_869,Oporto,"European,  Portuguese",870,4.0,$$$$,8.0,/Restaurant_Review-g189180-d13087285-Reviews-O_Muro_by_Joachim_Koerper-Porto_Porto_District_Northern_Portugal.html,d13087285
id_6936,London,"Bar,  Cafe,  Australian,  Vegetarian Friendly",6945,3.5,$$ - $$$,28.0,/Restaurant_Review-g186338-d12536774-Reviews-Exmouth_Market_Grind-London_England.html,d12536774
id_1579,Rome,"Italian,  International,  Vegetarian Friendly,  Vegan Options",1580,4.5,$$ - $$$,64.0,/Restaurant_Review-g187791-d10744198-Reviews-Matilde_Bistrot-Rome_Lazio.html,d10744198
id_1149,Madrid,"Steakhouse,  Gluten Free Options",1150,4.5,$$ - $$$,53.0,/Restaurant_Review-g187514-d12099376-Reviews-Los_Espetinhos-Madrid.html,d12099376
id_12495,Paris,Other,12497,3.0,,8.0,/Restaurant_Review-g187147-d10478105-Reviews-Pacha_Kebab-Paris_Ile_de_France.html,d10478105
id_871,Milan,"Chinese,  Seafood,  Vegetarian Friendly",873,4.5,$$ - $$$,69.0,/Restaurant_Review-g187849-d8277124-Reviews-Ristorante_Cinese_Di_Jin_Yun_Fang-Milan_Lombardy.html,d8277124
id_1498,Zurich,Other,1503,3.0,,5.0,/Restaurant_Review-g227102-d9729580-Reviews-Restaurant_Cameleon-Opfikon_Zurich.html,d9729580
id_199,Luxembourg,"European,  Seafood,  Gluten Free Options",200,4.0,$$ - $$$,145.0,/Restaurant_Review-g190356-d3675106-Reviews-AQUA_Restaurant-Luxembourg_City.html,d3675106
id_1468,Zurich,"Bar,  Indian,  Irish,  Fast Food,  British,  Pub",1473,3.5,$$ - $$$,24.0,/Restaurant_Review-g188113-d1887046-Reviews-McGees_Irish_Pub_Restaurant-Zurich.html,d1887046
id_1856,Munich,Other,1871,4.0,,23.0,/Restaurant_Review-g187309-d7211474-Reviews-Horst_Esskultur_Bar-Munich_Upper_Bavaria_Bavaria.html,d7211474
id_1041,Stockholm,"Cafe,  Swedish,  Delicatessen",1042,4.0,,37.0,/Restaurant_Review-g189852-d3529487-Reviews-Albert_Jack_s-Stockholm.html,d3529487
id_1394,Dublin,Chinese,1398,4.5,,2.0,/Restaurant_Review-g186605-d5812483-Reviews-Excellent_Chinese_Take_Away-Dublin_County_Dublin.html,d5812483
id_3303,Barcelona,"Mediterranean,  European,  Spanish,  Vegetarian Friendly",3304,4.0,$$ - $$$,61.0,/Restaurant_Review-g187497-d997616-Reviews-Restaurante_El_Pati-Barcelona_Catalonia.html,d997616
id_522,Budapest,"International,  European,  Hungarian,  Cafe,  Bar,  Pub,  Central European,  Vegetarian Friendly",523,4.5,$$ - $$$,40.0,/Restaurant_Review-g274887-d9710368-Reviews-Kamara_Cafe_Bistro-Budapest_Central_Hungary.html,d9710368
id_1672,Athens,Other,1674,3.0,,,/Restaurant_Review-g189400-d11951673-Reviews-Melitis-Athens_Attica.html,d11951673
id_30,Geneva,"French,  European",31,4.5,$$$$,142.0,/Restaurant_Review-g1096098-d2618233-Reviews-Cafe_de_la_Place-Plan_Les_Ouates_Geneva.html,d2618233
id_1144,Warsaw,Other,1146,5.0,,,/Restaurant_Review-g274856-d12404527-Reviews-Sajgon_Smaki_Azji-Warsaw_Mazovia_Province_Central_Poland.html,d12404527
id_1789,Madrid,"Thai,  Vegetarian Friendly",1791,4.0,$$ - $$$,35.0,/Restaurant_Review-g187514-d11978912-Reviews-Som_Thai_Restaurant-Madrid.html,d11978912
id_7470,Madrid,"Chinese,  Fast Food,  Vegetarian Friendly",7476,4.0,$,5.0,/Restaurant_Review-g187514-d11931682-Reviews-TSC-Madrid.html,d11931682
id_1349,Athens,Other,1351,4.5,,3.0,/Restaurant_Review-g189400-d8810157-Reviews-Athens_Attica.html,d8810157
id_6319,Barcelona,Other,6320,3.5,,43.0,/Restaurant_Review-g187497-d1153049-Reviews-Anfiteatro-Barcelona_Catalonia.html,d1153049
id_268,Dublin,"Irish,  European,  Vegetarian Friendly,  Gluten Free Options",269,4.0,$$ - $$$,637.0,/Restaurant_Review-g186605-d4580777-Reviews-Cleaver_East-Dublin_County_Dublin.html,d4580777
id_357,Milan,"Italian,  Contemporary,  Mediterranean,  Vegetarian Friendly,  Vegan Options",358,4.0,$$ - $$$,472.0,/Restaurant_Review-g187849-d8076891-Reviews-Trulli_Love-Milan_Lombardy.html,d8076891
id_5066,Paris,"Indian,  Vegetarian Friendly,  Vegan Options",5067,4.0,$$ - $$$,288.0,/Restaurant_Review-g187147-d1025147-Reviews-Le_Palais_de_Raja_Maharaja-Paris_Ile_de_France.html,d1025147
id_3260,Prague,"European,  Czech",3267,4.0,,4.0,/Restaurant_Review-g274707-d5308351-Reviews-Bowling_u_Pekare-Prague_Bohemia.html,d5308351
id_911,Stockholm,Other,912,4.0,,24.0,/Restaurant_Review-g189852-d1099621-Reviews-Nyfiken_Gul-Stockholm.html,d1099621
id_1753,Stockholm,Italian,1756,4.0,,,/Restaurant_Review-g189852-d7160467-Reviews-Due_Piani-Stockholm.html,d7160467
id_241,Munich,"German,  European,  Central European,  Vegetarian Friendly",243,4.5,$$ - $$$,152.0,/Restaurant_Review-g187309-d1178760-Reviews-Wirtshaus_Kurgarten-Munich_Upper_Bavaria_Bavaria.html,d1178760
id_4049,Rome,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options",4050,3.5,$$ - $$$,181.0,/Restaurant_Review-g187791-d795687-Reviews-Ristorante_Indiano_Bombay-Rome_Lazio.html,d795687
id_9027,Paris,Other,9029,4.5,,2.0,/Restaurant_Review-g187147-d13139047-Reviews-Welcome_India-Paris_Ile_de_France.html,d13139047
id_7359,London,"Seafood,  Fast Food",7368,4.5,$,17.0,/Restaurant_Review-g186338-d8017581-Reviews-Lee_Fish_Bar-London_England.html,d8017581
id_1716,Dublin,"Fast Food,  Diner",1720,3.5,$,20.0,/Restaurant_Review-g186605-d3544710-Reviews-Eddie_Rockets-Dublin_County_Dublin.html,d3544710
id_159,Oporto,"Indian,  Asian,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",160,4.5,$$ - $$$,264.0,/Restaurant_Review-g189180-d1027670-Reviews-Mendi-Porto_Porto_District_Northern_Portugal.html,d1027670
id_675,Bratislava,"Italian,  Pizza",676,3.5,$$ - $$$,13.0,/Restaurant_Review-g274924-d4769810-Reviews-Pizzeria_Maestro_Aupark-Bratislava_Bratislava_Region.html,d4769810
id_7011,Barcelona,"Mediterranean,  Spanish,  Bar,  European,  Pub",7012,3.0,$$ - $$$,83.0,/Restaurant_Review-g187497-d3692741-Reviews-Tapas_Beer-Barcelona_Catalonia.html,d3692741
id_4062,Madrid,Other,4064,5.0,,,/Restaurant_Review-g187514-d11812785-Reviews-Restaurante_La_Brasa-Madrid.html,d11812785
id_10157,London,"Lebanese,  Mediterranean",10166,5.0,$$ - $$$,4.0,/Restaurant_Review-g186338-d9602787-Reviews-Ugarit_Restaurant-London_England.html,d9602787
id_403,Dublin,"Indian,  Asian,  Vegetarian Friendly",404,4.5,$$ - $$$,275.0,/Restaurant_Review-g186605-d5533891-Reviews-Ravi_s_Kitchen-Dublin_County_Dublin.html,d5533891
id_8307,London,Other,8316,4.5,,10.0,/Restaurant_Review-g186338-d7850012-Reviews-Temptations_Cafe-London_England.html,d7850012
id_8166,London,Other,8175,5.0,,3.0,/Restaurant_Review-g186338-d12709936-Reviews-Milletti_s_Cafe-London_England.html,d12709936
id_514,Madrid,"Mediterranean,  European,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",515,4.0,$$ - $$$,231.0,/Restaurant_Review-g187514-d4473807-Reviews-Desengano13-Madrid.html,d4473807
id_1684,Dublin,Other,1688,3.0,,8.0,/Restaurant_Review-g186605-d11958324-Reviews-Milano-Dublin_County_Dublin.html,d11958324
id_592,Copenhagen,"Asian,  Thai,  Vegetarian Friendly",593,4.0,$$ - $$$,106.0,/Restaurant_Review-g189541-d1526719-Reviews-Wokbaren-Copenhagen_Zealand.html,d1526719
id_5137,Paris,Other,5138,4.0,,16.0,/Restaurant_Review-g187147-d12571607-Reviews-John_Weng-Paris_Ile_de_France.html,d12571607
id_7284,London,Other,7293,5.0,,5.0,/Restaurant_Review-g186338-d10076062-Reviews-Michael_Van_Clarke-London_England.html,d10076062
id_9772,London,Pakistani,9781,4.5,,7.0,/Restaurant_Review-g186338-d7599401-Reviews-Al_Kareem-London_England.html,d7599401
id_322,Dublin,"Greek,  Vegetarian Friendly,  Vegan Options",323,4.5,$$ - $$$,55.0,/Restaurant_Review-g186605-d12564018-Reviews-Kostas_Greek_Restaurant-Dublin_County_Dublin.html,d12564018
id_427,Luxembourg,Other,428,3.5,,19.0,/Restaurant_Review-g190356-d12407347-Reviews-Supperclub_restaurant_bar-Luxembourg_City.html,d12407347
id_40,Edinburgh,"African,  Mediterranean,  Spanish,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",41,4.5,$$ - $$$,834.0,/Restaurant_Review-g186525-d1871954-Reviews-Indaba-Edinburgh_Scotland.html,d1871954
id_5611,London,"Mediterranean,  Turkish,  Cafe,  European,  Greek",5620,5.0,$$ - $$$,8.0,/Restaurant_Review-g186338-d12971996-Reviews-Maydanoz-London_England.html,d12971996
id_14351,London,Other,14362,3.0,,3.0,/Restaurant_Review-g186338-d5081396-Reviews-Gourmet_Creations-London_England.html,d5081396
id_557,Hamburg,"Mediterranean,  European",558,4.0,$$ - $$$,46.0,/Restaurant_Review-g187331-d2489872-Reviews-Central_Restaurant-Hamburg.html,d2489872
id_758,Berlin,"Asian,  Vietnamese,  Sushi,  Vegetarian Friendly,  Vegan Options",759,4.5,$,44.0,/Restaurant_Review-g187323-d10698854-Reviews-Dong_Do_Restaurant-Berlin.html,d10698854
id_771,Paris,"French,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",772,4.0,$$$$,926.0,/Restaurant_Review-g187147-d695264-Reviews-L_Alcazar-Paris_Ile_de_France.html,d695264
id_1576,Budapest,Vietnamese,1577,4.0,$,24.0,/Restaurant_Review-g274887-d7651862-Reviews-Saigon_Bisztro-Budapest_Central_Hungary.html,d7651862
id_1903,Lyon,Italian,1904,4.0,,5.0,/Restaurant_Review-g1080938-d4191913-Reviews-Le_Venezia-Decines_Charpieu_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d4191913
id_1705,Budapest,Other,1706,4.0,,6.0,/Restaurant_Review-g274887-d9747453-Reviews-Butifarring_Budapest-Budapest_Central_Hungary.html,d9747453
id_7608,Madrid,"International,  Spanish",7615,3.0,$$ - $$$,27.0,/Restaurant_Review-g187514-d3853544-Reviews-Embassy-Madrid.html,d3853544
id_1827,Rome,"Bar,  Pub",1828,4.0,$$ - $$$,274.0,/Restaurant_Review-g187791-d2374918-Reviews-Morrison_s-Rome_Lazio.html,d2374918
id_5889,London,"Cafe,  British,  Vegetarian Friendly,  Vegan Options",5898,4.0,$$ - $$$,41.0,/Restaurant_Review-g186338-d6826426-Reviews-Piccalilli_Caff-London_England.html,d6826426
id_997,Rome,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options,  Vegan Options",998,4.0,$$ - $$$,367.0,/Restaurant_Review-g187791-d2042134-Reviews-Arancio_d_Oro-Rome_Lazio.html,d2042134
id_926,Barcelona,"Italian,  Mediterranean,  Vegetarian Friendly,  Gluten Free Options",927,4.5,$$ - $$$,133.0,/Restaurant_Review-g187497-d8264568-Reviews-Raffaelli_Italian_Restaurant-Barcelona_Catalonia.html,d8264568
id_1084,Lyon,Contemporary,1085,4.5,,15.0,/Restaurant_Review-g187265-d4492506-Reviews-Les_petites_serviettes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d4492506
id_8593,London,"Italian,  Pizza,  Vegetarian Friendly",8602,3.5,$$ - $$$,110.0,/Restaurant_Review-g186338-d1019955-Reviews-Strada_Wimbledon-London_England.html,d1019955
id_10356,London,"Fast Food,  Portuguese",10365,3.5,$$ - $$$,65.0,/Restaurant_Review-g186338-d2001507-Reviews-Nando_s_Chiswick-London_England.html,d2001507
id_2228,Prague,Cafe,2233,4.0,$$ - $$$,11.0,/Restaurant_Review-g274707-d10412920-Reviews-Caffe_Mio-Prague_Bohemia.html,d10412920
id_6135,Berlin,Indian,6137,3.0,$,11.0,/Restaurant_Review-g187323-d8673833-Reviews-Aastha-Berlin.html,d8673833
id_7183,Paris,"Moroccan,  Bar,  Mediterranean,  European,  Pub",7184,3.5,$,115.0,/Restaurant_Review-g187147-d1013511-Reviews-L_abribus-Paris_Ile_de_France.html,d1013511
id_214,Dublin,"Irish,  Bar,  European,  British,  Pub,  Soups,  Vegetarian Friendly",215,4.0,$$ - $$$,1774.0,/Restaurant_Review-g186605-d4236147-Reviews-Oliver_Saint_John_Gogarty-Dublin_County_Dublin.html,d4236147
id_934,Athens,"Mediterranean,  Greek,  Vegetarian Friendly",936,4.5,$$ - $$$,28.0,/Restaurant_Review-g189400-d3654659-Reviews-Asty_68-Athens_Attica.html,d3654659
id_15679,London,Fast Food,15691,2.5,$,25.0,/Restaurant_Review-g186338-d8505654-Reviews-McDonald_s-London_England.html,d8505654
id_3069,Prague,Vietnamese,3076,4.0,,2.0,/Restaurant_Review-g274707-d11799782-Reviews-Vistar_fast_food-Prague_Bohemia.html,d11799782
id_2561,Prague,"Bar,  Czech,  Central European,  European,  Pub",2567,3.5,$$ - $$$,89.0,/Restaurant_Review-g274707-d2175380-Reviews-Prvni_Novomestsky_Restauracni-Prague_Bohemia.html,d2175380
id_158,Warsaw,"French,  Cafe,  European,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",159,4.0,$$ - $$$,187.0,/Restaurant_Review-g274856-d6369030-Reviews-Petit_Appetit-Warsaw_Mazovia_Province_Central_Poland.html,d6369030
id_2512,Vienna,"Japanese,  Sushi,  Asian",2514,3.5,$$ - $$$,65.0,/Restaurant_Review-g190454-d947018-Reviews-En-Vienna.html,d947018
id_1675,Lisbon,"Mediterranean,  Greek,  Delicatessen,  Healthy,  Mexican,  Vegetarian Friendly,  Vegan Options",1676,4.0,$$ - $$$,41.0,/Restaurant_Review-g189158-d10170180-Reviews-EGGS_MORE_by_MEZ_CAIS-Lisbon_Lisbon_District_Central_Portugal.html,d10170180
id_2055,Amsterdam,Other,2060,4.5,,8.0,/Restaurant_Review-g188590-d10488130-Reviews-Viet_View-Amsterdam_North_Holland_Province.html,d10488130
id_1760,Paris,"Cafe,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",1761,4.5,$,86.0,/Restaurant_Review-g187147-d8384800-Reviews-Ob_La_Di-Paris_Ile_de_France.html,d8384800
id_2601,Paris,"Italian,  Pizza,  Vegetarian Friendly",2602,4.5,$$ - $$$,76.0,/Restaurant_Review-g187147-d1503730-Reviews-Drogheria-Paris_Ile_de_France.html,d1503730
id_6852,Madrid,Other,6855,3.5,,12.0,/Restaurant_Review-g187514-d5971427-Reviews-Yate_de_Vigo-Madrid.html,d5971427
id_580,Copenhagen,Other,581,4.5,,14.0,/Restaurant_Review-g189541-d10811036-Reviews-Honen_Aegget-Copenhagen_Zealand.html,d10811036
id_1808,Hamburg,Other,1811,3.5,,16.0,/Restaurant_Review-g187331-d5506292-Reviews-Balducci_Gastronomiegesellschaft-Hamburg.html,d5506292
id_14386,London,"Indian,  Asian",14397,3.5,$$ - $$$,53.0,/Restaurant_Review-g186338-d731210-Reviews-Shampan-London_England.html,d731210
id_441,Geneva,Other,444,4.5,,9.0,/Restaurant_Review-g1974645-d12164454-Reviews-Restaurant_Don_Pedro_1951-Meyrin_Geneva.html,d12164454
id_3753,Berlin,Middle Eastern,3755,4.5,,7.0,/Restaurant_Review-g187323-d7772581-Reviews-Falafel_Aladdin-Berlin.html,d7772581
id_633,Milan,"Italian,  Pizza,  Mediterranean,  Vegetarian Friendly,  Vegan Options",635,3.5,$$ - $$$,743.0,/Restaurant_Review-g187849-d7660183-Reviews-Briscola_Pizza_Society-Milan_Lombardy.html,d7660183
id_16199,London,Other,16211,2.0,,2.0,/Restaurant_Review-g186338-d5122657-Reviews-Diamond_Chicken_Pizza-London_England.html,d5122657
id_2620,London,"European,  International,  Vegetarian Friendly,  Gluten Free Options",2625,4.0,$$ - $$$,372.0,/Restaurant_Review-g186338-d3192453-Reviews-Vinoteca-London_England.html,d3192453
id_2792,Prague,"European,  Czech",2798,4.5,,3.0,/Restaurant_Review-g274707-d4768668-Reviews-Na_Louzi-Prague_Bohemia.html,d4768668
id_101,Helsinki,"Italian,  Pizza,  European,  Vegetarian Friendly,  Vegan Options",102,4.0,$$ - $$$,231.0,/Restaurant_Review-g189934-d3456729-Reviews-Putte_s_Bar_Pizza-Helsinki_Uusimaa.html,d3456729
id_1547,Amsterdam,"Chinese,  Japanese,  Asian,  Korean,  Street Food,  Seafood,  Vegetarian Friendly",1550,3.5,$$ - $$$,91.0,/Restaurant_Review-g188590-d10488468-Reviews-Happyhappyjoyjoy_East-Amsterdam_North_Holland_Province.html,d10488468
id_18,Dublin,"Gastropub,  Irish,  European,  Pub,  Vegetarian Friendly,  Gluten Free Options",19,4.5,$$ - $$$,670.0,/Restaurant_Review-g186605-d6482548-Reviews-Brookwood-Dublin_County_Dublin.html,d6482548
id_14346,London,Fast Food,14357,3.5,$,14.0,/Restaurant_Review-g186338-d5081096-Reviews-Chicken_Cottage-London_England.html,d5081096
id_2393,Paris,"French,  European",2394,4.0,$$ - $$$,142.0,/Restaurant_Review-g187147-d1071288-Reviews-Quedubon-Paris_Ile_de_France.html,d1071288
id_15402,London,Cafe,15414,2.5,$,35.0,/Restaurant_Review-g186338-d5616257-Reviews-Chelsea_Deli-London_England.html,d5616257
id_1767,Milan,"Japanese,  Brazilian,  Vegetarian Friendly",1769,4.0,$$ - $$$,25.0,/Restaurant_Review-g187849-d12927216-Reviews-Cacau_Temakeria-Milan_Lombardy.html,d12927216
id_14512,London,Sushi,14523,3.0,,8.0,/Restaurant_Review-g186338-d10686851-Reviews-Umi_Sushi_Bar-London_England.html,d10686851
id_430,Krakow,"Bar,  Pub,  European,  Czech,  Central European",431,4.5,$,38.0,/Restaurant_Review-g274772-d8425435-Reviews-U_Jozina-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8425435
id_1228,Barcelona,"Mediterranean,  Spanish,  International,  Vegetarian Friendly,  Vegan Options",1229,4.0,$$ - $$$,277.0,/Restaurant_Review-g187497-d790369-Reviews-La_Fianna-Barcelona_Catalonia.html,d790369
id_1473,Stockholm,Thai,1474,4.0,$,15.0,/Restaurant_Review-g189852-d1079439-Reviews-Bees_thaifood-Stockholm.html,d1079439
id_4455,Berlin,"Italian,  Pizza",4457,4.5,,5.0,/Restaurant_Review-g187323-d7189024-Reviews-Ristorante_Rosario-Berlin.html,d7189024
id_2727,Hamburg,Other,2736,1.0,,,/Restaurant_Review-g187331-d11871901-Reviews-Mai_Mai-Hamburg.html,d11871901
id_8562,Paris,Other,8564,4.0,,20.0,/Restaurant_Review-g187147-d1327141-Reviews-Amareto-Paris_Ile_de_France.html,d1327141
id_2484,Madrid,"Mediterranean,  Spanish,  European",2486,4.0,$$ - $$$,55.0,/Restaurant_Review-g187514-d6701548-Reviews-Taberna_de_Paula-Madrid.html,d6701548
id_319,Warsaw,"Asian,  Vietnamese",320,4.0,$,37.0,/Restaurant_Review-g274856-d10474731-Reviews-To_To_Pho-Warsaw_Mazovia_Province_Central_Poland.html,d10474731
id_1746,Munich,"Diner,  International,  European,  Contemporary,  Mediterranean,  Vegetarian Friendly",1760,4.0,$$ - $$$,55.0,/Restaurant_Review-g187309-d1912599-Reviews-Das_Restaurant_am_Stemmerhof-Munich_Upper_Bavaria_Bavaria.html,d1912599
id_1974,Paris,"European,  Vegetarian Friendly",1975,4.0,$$ - $$$,152.0,/Restaurant_Review-g187147-d6385547-Reviews-BALLS-Paris_Ile_de_France.html,d6385547
id_374,Lisbon,"Mediterranean,  European,  Portuguese,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",375,4.0,$$ - $$$,497.0,/Restaurant_Review-g189158-d697259-Reviews-Restaurante_Natural_Terra-Lisbon_Lisbon_District_Central_Portugal.html,d697259
id_543,Krakow,"Polish,  Bar,  Pub,  European",544,4.5,$,20.0,/Restaurant_Review-g274772-d8049985-Reviews-Zakaski_I_Wodka-Krakow_Lesser_Poland_Province_Southern_Poland.html,d8049985
id_17,Rome,"Italian,  Mediterranean,  Vegetarian Friendly,  Vegan Options",18,4.5,$,281.0,/Restaurant_Review-g187791-d8516817-Reviews-LABottega_Pastificio_con_Cucina-Rome_Lazio.html,d8516817
id_7534,Madrid,"Bar,  Mediterranean,  European,  Spanish,  Pub",7541,3.0,$$ - $$$,174.0,/Restaurant_Review-g187514-d990664-Reviews-Valle_del_Tietar-Madrid.html,d990664
id_1504,Rome,"Brew Pub,  Grill,  Pub,  Italian",1505,4.0,$,403.0,/Restaurant_Review-g187791-d7208833-Reviews-Gallo_Capitale_Pizza_Grill-Rome_Lazio.html,d7208833
id_4974,Milan,"Italian,  American,  Nepali,  Tibetan,  Vegan Options",4977,3.5,$$ - $$$,11.0,/Restaurant_Review-g187849-d8339929-Reviews-Ciao_Duomo-Milan_Lombardy.html,d8339929
id_4348,London,"International,  Mediterranean,  Spanish,  Bar,  Pub,  Vegetarian Friendly,  Gluten Free Options",4355,4.5,$$ - $$$,120.0,/Restaurant_Review-g186338-d4324139-Reviews-The_Tapestry_Tapas_Bar-London_England.html,d4324139
id_4217,London,"Lebanese,  Mediterranean,  Middle Eastern,  Vegetarian Friendly,  Halal,  Gluten Free Options,  Vegan Options",4224,4.0,$$ - $$$,169.0,/Restaurant_Review-g186338-d1019284-Reviews-Noura_Mayfair-London_England.html,d1019284
id_66,Ljubljana,"American,  Bar,  European,  Pub,  Slovenian",67,5.0,$$ - $$$,32.0,/Restaurant_Review-g274873-d12495979-Reviews-Kolibri_Cocktail_Bar-Ljubljana_Upper_Carniola_Region.html,d12495979
id_12475,London,Indian,12485,4.0,,,/Restaurant_Review-g186338-d5583335-Reviews-The_India_Gate-London_England.html,d5583335
id_933,Geneva,Other,938,4.0,,15.0,/Restaurant_Review-g188057-d8414125-Reviews-Platane_Bar_Restaurant-Geneva.html,d8414125
id_1651,Lyon,Other,1652,4.5,,2.0,/Restaurant_Review-g187265-d13279636-Reviews-L_autre_monde-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d13279636
id_7272,London,"Bar,  British,  Pub,  Gastropub,  Vegetarian Friendly",7281,4.0,$$ - $$$,72.0,/Restaurant_Review-g186338-d7002116-Reviews-Eltham_Gpo-London_England.html,d7002116
id_130,Edinburgh,"American,  Bar,  British,  Pub,  Vegetarian Friendly,  Gluten Free Options",131,4.5,$$ - $$$,448.0,/Restaurant_Review-g186525-d752894-Reviews-The_Cambridge_Bar-Edinburgh_Scotland.html,d752894
id_3998,Berlin,Other,4000,4.5,,3.0,/Restaurant_Review-g187323-d5522002-Reviews-Bistro_Fadi-Berlin.html,d5522002
id_2265,Stockholm,Sushi,2269,3.5,,6.0,/Restaurant_Review-g189852-d5972350-Reviews-Sushi_by_Kyoto-Stockholm.html,d5972350
id_2721,Amsterdam,Greek,2728,4.0,,,/Restaurant_Review-g188590-d7787852-Reviews-Gyroswagen-Amsterdam_North_Holland_Province.html,d7787852
id_13830,Paris,French,13832,2.0,$$ - $$$,3.0,/Restaurant_Review-g187147-d10784629-Reviews-O_Tacos-Paris_Ile_de_France.html,d10784629
id_7667,Paris,"Brazilian,  South American",7668,4.5,$$ - $$$,21.0,/Restaurant_Review-g187147-d8276525-Reviews-Do_Brasil-Paris_Ile_de_France.html,d8276525
id_14995,London,Other,15006,3.0,,5.0,/Restaurant_Review-g186338-d10201077-Reviews-H2U-London_England.html,d10201077
id_4463,Paris,"Italian,  Pizza,  European,  Vegetarian Friendly",4464,3.5,$$ - $$$,396.0,/Restaurant_Review-g187147-d742407-Reviews-Pizza_Vesuvio-Paris_Ile_de_France.html,d742407
id_2711,Milan,"Italian,  Bar,  Pub",2713,5.0,$,6.0,/Restaurant_Review-g187849-d12078773-Reviews-Kronos_Caffe-Milan_Lombardy.html,d12078773
id_6836,Madrid,Other,6839,3.0,,20.0,/Restaurant_Review-g187514-d5776307-Reviews-Tokio-Madrid.html,d5776307
id_1478,Madrid,"Mediterranean,  European,  Spanish,  Grill,  Vegetarian Friendly",1480,4.0,$$ - $$$,215.0,/Restaurant_Review-g187514-d8123141-Reviews-La_Barra_de_Pelotari-Madrid.html,d8123141
id_387,Ljubljana,"European,  Slovenian,  Central European",388,3.5,$,10.0,/Restaurant_Review-g274873-d806051-Reviews-Kurji_tat-Ljubljana_Upper_Carniola_Region.html,d806051
id_230,Oporto,"Japanese,  Sushi,  Asian,  Gluten Free Options",231,4.0,$$ - $$$,352.0,/Restaurant_Review-g189180-d4007924-Reviews-KYOTO_na_Baixa-Porto_Porto_District_Northern_Portugal.html,d4007924
id_5524,Madrid,Other,5527,3.5,,14.0,/Restaurant_Review-g187514-d9742180-Reviews-Restaurante_Y_Al_Vino_al_Vino-Madrid.html,d9742180
id_714,Edinburgh,"Cafe,  European,  British,  Vegetarian Friendly,  Vegan Options",715,4.5,$,42.0,/Restaurant_Review-g186525-d8713635-Reviews-Cassia-Edinburgh_Scotland.html,d8713635
id_70,Copenhagen,"American,  Bar,  Barbecue,  Pub",71,4.0,$$ - $$$,879.0,/Restaurant_Review-g189541-d7986173-Reviews-Warpigs-Copenhagen_Zealand.html,d7986173
id_12304,Paris,French,12306,4.0,$$$$,7.0,/Restaurant_Review-g187147-d719518-Reviews-Les_Elysees-Paris_Ile_de_France.html,d719518
id_13747,London,"Bar,  British,  Pub",13757,3.5,$$ - $$$,39.0,/Restaurant_Review-g186338-d4919283-Reviews-Jam_Circus-London_England.html,d4919283
id_13403,London,Other,13413,3.5,,3.0,/Restaurant_Review-g186338-d12452377-Reviews-Bella_Italia-London_England.html,d12452377
id_11158,London,Other,11168,4.0,,9.0,/Restaurant_Review-g186338-d12277704-Reviews-BBQ_Express-London_England.html,d12277704
id_131,Dublin,"Irish,  Bar,  European,  International,  Vegetarian Friendly,  Vegan Options,  Gluten Free Options",132,4.5,$$ - $$$,404.0,/Restaurant_Review-g186605-d3859070-Reviews-McGettigans_Cookhouse_Bar-Dublin_County_Dublin.html,d3859070
id_1501,Barcelona,"Bar,  Mediterranean,  European,  Spanish,  Vegetarian Friendly",1502,4.0,$$ - $$$,144.0,/Restaurant_Review-g187497-d8737446-Reviews-El_Petit_Firo-Barcelona_Catalonia.html,d8737446
id_3196,Berlin,"Italian,  European,  Mediterranean",3198,4.0,$,30.0,/Restaurant_Review-g187323-d5519810-Reviews-Ristorante_Monte_Cristo-Berlin.html,d5519810
id_2309,Madrid,"Mediterranean,  Spanish",2311,3.5,$$ - $$$,307.0,/Restaurant_Review-g187514-d1172837-Reviews-El_Madrono-Madrid.html,d1172837
id_415,Milan,"Italian,  Steakhouse,  Pizza,  Mediterranean,  Barbecue",416,4.0,$$ - $$$,615.0,/Restaurant_Review-g187849-d2263352-Reviews-Al_Padellone-Milan_Lombardy.html,d2263352
