datetime,pips_candle_0_30,pips_candle_max_0_30,pips_candle_min_0_30,pips_candle_0_60,pips_candle_max_0_60,pips_candle_min_0_60,pips_candle_0_120,pips_candle_max_0_120,pips_candle_min_0_120,pips_candle_0_180,pips_candle_max_0_180,pips_candle_min_0_180,pips_candle_0_240,pips_candle_max_0_240,pips_candle_min_0_240
6/25/2015 8:30,10,15,-5,14,15,-5,10,23,-15,5,23,-15,4,23,-15
7/2/2015 8:30,-20,6,-65,-30,6,-65,-13,6,-65,-14,6,-65,-24,6,-65
7/9/2015 8:30,-16,7,-28,-1,7,-28,-6,18,-28,-16,18,-28,-29,18,-39
7/16/2015 8:30,-10,29,-12,9,29,-12,46,59,-12,32,59,-12,10,59,-12
7/23/2015 8:30,-23,30,-30,-27,30,-36,-9,30,-36,-12,30,-36,5,30,-36
7/30/2015 8:30,9,23,-20,-13,23,-20,-25,23,-33,-16,23,-34,-46,23,-51
8/6/2015 8:30,-1,9,-10,13,14,-10,30,37,-10,30,39,-10,42,52,-10
8/13/2015 8:30,-4,20,-23,1,20,-23,13,21,-23,40,45,-23,39,47,-23
8/20/2015 8:30,-16,6,-17,-2,6,-17,32,34,-19,21,50,-19,33,50,-19
8/27/2015 8:30,-14,30,-21,-27,30,-32,-16,30,-32,-20,30,-49,-46,30,-54
9/10/2015 8:30,9,16,-12,1,16,-12,13,21,-12,75,78,-12,62,81,-12
9/17/2015 8:30,4,5,-9,-9,5,-9,-1,5,-9,-18,5,-19,-27,5,-30
9/24/2015 8:30,0,3,-13,7,24,-13,17,24,-13,24,45,-13,-11,45,-14
10/1/2015 8:30,-3,6,-9,0,10,-9,22,41,-9,26,44,-9,24,44,-9
10/8/2015 8:30,16,16,-6,4,22,-6,20,22,-6,39,48,-6,41,48,-6
10/15/2015 8:30,-29,32,-42,-30,32,-45,-28,32,-49,-11,32,-49,1,32,-49
10/22/2015 8:30,-49,20,-67,-67,20,-76,-68,20,-91,-90,20,-95,-124,20,-126
10/29/2015 8:30,-29,10,-29,-39,10,-39,9,10,-39,8,11,-39,1,21,-39
11/5/2015 8:30,2,18,-9,9,18,-9,-13,18,-20,-6,18,-21,-14,18,-21
11/12/2015 8:30,-6,9,-10,7,9,-10,31,77,-10,25,77,-10,70,77,-10
11/19/2015 8:30,9,10,-8,48,55,-8,38,55,-8,74,80,-8,64,86,-8
11/25/2015 8:30,6,7,-8,2,10,-8,2,10,-19,29,31,-19,43,56,-19
12/3/2015 8:30,26,94,-152,7,94,-152,42,94,-152,93,99,-152,127,144,-152
12/10/2015 8:30,18,20,-8,4,20,-8,-2,20,-12,-13,20,-28,-9,20,-28
12/17/2015 8:30,13,15,-11,-1,27,-11,-1,27,-11,-28,27,-29,-40,27,-41
12/24/2015 8:30,-3,2,-11,-3,3,-11,-2,13,-11,10,16,-11,10,16,-11
12/31/2015 8:30,-5,3,-8,-13,3,-17,-4,3,-17,-32,9,-39,-30,9,-39
1/7/2016 8:30,-8,4,-11,-11,4,-21,-4,8,-30,-13,8,-41,3,8,-41
1/14/2016 8:30,7,14,-5,10,14,-8,-7,30,-8,-35,30,-53,-21,30,-53
1/21/2016 8:30,-31,99,-44,3,99,-44,-5,99,-44,7,99,-44,10,99,-44
1/28/2016 8:30,-8,7,-13,-8,7,-22,13,16,-22,24,25,-22,24,30,-22
2/4/2016 8:30,-29,8,-30,-42,8,-46,-44,8,-52,-48,8,-73,-43,8,-73
2/11/2016 8:30,6,18,-12,32,34,-12,4,38,-13,27,38,-13,25,51,-13
2/18/2016 8:30,-3,9,-4,-10,9,-14,-9,18,-14,2,22,-15,7,23,-15
2/25/2016 8:30,0,17,-5,-8,17,-15,10,17,-23,21,30,-23,19,30,-23
3/3/2016 8:30,4,7,-10,1,12,-10,22,36,-10,43,44,-10,35,70,-10
3/10/2016 8:30,80,130,-19,178,275,-19,280,295,-19,324,334,-19,338,356,-19
3/17/2016 8:30,-1,2,-24,17,20,-24,10,34,-24,-1,34,-24,23,34,-24
3/24/2016 8:30,1,8,-5,-3,8,-10,-6,8,-10,4,8,-13,8,14,-13
3/31/2016 8:30,-2,8,-6,-5,8,-7,6,21,-10,-2,21,-10,-9,21,-12
4/7/2016 8:30,11,12,-4,-20,12,-29,4,12,-29,30,32,-29,17,33,-29
4/14/2016 8:30,12,31,-12,0,31,-12,1,31,-12,-10,31,-13,4,31,-16
4/21/2016 8:30,27,49,-23,13,49,-23,-64,49,-73,-55,49,-79,-52,49,-79
4/28/2016 8:30,-2,9,-10,-20,9,-22,-28,9,-31,-30,9,-37,-15,9,-37
5/5/2016 8:30,0,3,-12,-4,3,-12,-22,3,-37,-28,3,-48,-36,3,-48
5/12/2016 8:30,14,14,-6,9,17,-6,16,24,-6,1,24,-6,-18,24,-19
5/19/2016 8:30,-15,5,-16,5,8,-16,8,13,-16,7,32,-16,11,32,-16
5/26/2016 8:30,29,31,-12,38,46,-12,25,46,-12,12,46,-12,0,46,-12
6/2/2016 8:30,-2,25,-25,-4,25,-25,-21,25,-39,-35,25,-46,-36,25,-46
6/9/2016 8:30,-19,5,-19,-22,5,-33,-39,5,-39,-15,5,-39,-29,5,-39
6/16/2016 8:30,-16,1,-19,-28,1,-36,-51,1,-54,-43,1,-56,7,10,-56
6/23/2016 8:30,-11,3,-18,-10,3,-21,-33,3,-39,-42,3,-61,-50,3,-61
6/30/2016 8:30,23,28,-13,14,28,-13,9,31,-13,15,34,-13,-31,34,-66
7/7/2016 8:30,11,14,-9,9,20,-9,0,24,-11,-12,24,-17,-11,24,-19
7/14/2016 8:30,-30,8,-35,-34,8,-39,-32,8,-44,-34,8,-47,-28,8,-47
7/21/2016 8:30,7,24,-26,-18,24,-26,-37,24,-41,-34,24,-56,-25,24,-56
7/28/2016 8:30,6,10,-4,5,10,-4,10,15,-4,-5,15,-13,-10,15,-13
8/4/2016 8:30,0,4,-7,-3,4,-7,1,5,-8,-8,5,-11,-10,5,-14
8/11/2016 8:30,0,4,-3,0,4,-6,14,17,-6,15,25,-6,2,25,-6
8/18/2016 8:30,3,17,-4,1,17,-4,15,18,-4,23,25,-4,25,31,-4
8/25/2016 8:30,6,9,-10,6,9,-10,3,9,-10,-8,9,-11,-9,9,-17
9/1/2016 8:30,2,5,-3,-2,5,-4,45,55,-9,53,60,-9,55,61,-9
9/8/2016 8:30,21,41,-12,31,41,-12,-12,41,-20,-13,41,-24,-41,41,-42
9/15/2016 8:30,-19,18,-20,-17,18,-27,-29,18,-40,-28,18,-40,-25,18,-40
9/22/2016 8:30,2,6,-8,-2,6,-8,1,13,-8,-6,13,-8,-21,13,-21
9/29/2016 8:30,-10,9,-11,-3,9,-16,19,25,-16,30,30,-16,30,37,-16
10/6/2016 8:30,1,5,-3,2,5,-9,-6,7,-9,-8,7,-18,-17,7,-32
10/13/2016 8:30,0,2,-12,-3,3,-12,5,8,-12,7,14,-12,11,16,-12
10/20/2016 8:30,-6,55,-20,-39,55,-49,-60,55,-62,-54,55,-68,-53,55,-68
10/27/2016 8:30,-6,4,-13,-7,4,-13,-7,4,-17,-10,16,-17,-35,16,-38
11/3/2016 8:30,2,12,-2,4,12,-3,10,14,-3,26,28,-3,31,37,-3
11/10/2016 8:30,0,5,-5,-11,5,-11,6,8,-33,-29,8,-33,-11,8,-33
11/17/2016 8:30,-18,26,-25,5,26,-25,-28,26,-32,-48,26,-48,-50,26,-54
11/23/2016 8:30,-19,15,-20,-22,15,-35,-40,15,-44,-28,15,-50,-13,15,-50
12/1/2016 8:30,3,9,-10,-22,9,-23,-28,9,-40,4,9,-40,-4,11,-40
12/8/2016 8:30,-37,38,-66,-48,38,-84,-90,38,-91,-86,38,-103,-93,38,-103
12/15/2016 8:30,16,16,-7,21,28,-7,-3,28,-19,-23,28,-27,-28,28,-54
12/22/2016 8:30,-4,8,-14,17,20,-14,41,56,-14,12,56,-14,1,56,-14
12/29/2016 8:30,15,18,-4,0,18,-4,11,18,-4,39,42,-4,33,42,-4
1/5/2017 8:30,2,13,-20,8,20,-20,39,53,-20,60,86,-20,71,86,-20
1/12/2017 8:30,-1,12,-11,-13,12,-19,5,22,-21,3,22,-21,1,22,-21
1/19/2017 8:30,-14,35,-30,-19,35,-44,-33,35,-44,-2,35,-44,-6,35,-44
1/26/2017 8:30,-7,3,-10,-21,3,-23,-22,3,-31,-39,3,-46,-27,3,-46
2/2/2017 8:30,7,22,-5,7,22,-5,7,22,-5,-6,22,-13,-15,22,-16
2/9/2017 8:30,1,4,-8,7,10,-8,-15,13,-25,-12,13,-25,-22,13,-27
2/16/2017 8:30,-8,5,-10,6,7,-12,18,24,-12,23,34,-12,10,34,-12
2/23/2017 8:30,5,11,-5,-2,11,-5,4,14,-5,4,21,-5,4,21,-5
3/2/2017 8:30,2,5,-3,-12,5,-13,0,9,-13,8,16,-13,-3,16,-13
3/9/2017 8:30,30,39,-12,40,61,-12,22,61,-12,22,61,-12,30,61,-12
3/16/2017 8:30,8,10,-8,8,10,-8,14,15,-8,2,18,-8,11,18,-8
3/23/2017 8:30,7,8,-4,3,12,-4,8,12,-4,1,15,-4,4,15,-5
3/30/2017 8:30,-12,7,-12,11,11,-12,-3,20,-12,-5,20,-12,-9,20,-12
4/6/2017 8:30,4,6,-1,4,6,-1,5,7,-3,-2,9,-8,-3,9,-10
4/13/2017 8:30,2,5,-3,5,10,-3,-6,10,-17,5,10,-17,1,10,-17
4/20/2017 8:30,0,2,-6,15,16,-6,7,20,-6,20,21,-6,0,27,-7
4/27/2017 8:30,-1,36,-10,-16,36,-40,-31,36,-45,-33,36,-45,-27,36,-45
5/11/2017 8:30,8,12,-5,16,19,-5,27,29,-5,26,32,-5,25,32,-5
5/18/2017 8:30,-18,9,-23,-12,9,-23,-15,9,-23,-2,9,-23,4,11,-23
5/25/2017 8:30,-6,3,-14,1,5,-14,5,15,-14,7,15,-14,10,18,-14
6/1/2017 8:30,2,4,-5,1,7,-5,7,21,-5,4,21,-5,-2,21,-5
6/8/2017 8:30,-5,19,-36,-9,19,-36,-16,19,-36,-12,19,-36,-14,19,-36
6/15/2017 8:30,-4,9,-7,-7,9,-13,-9,9,-24,-5,9,-24,-12,9,-24
6/22/2017 8:30,-4,5,-6,-9,5,-10,-5,5,-14,-13,5,-14,-13,5,-20
6/29/2017 8:30,3,10,-10,10,12,-10,18,24,-10,26,32,-10,28,34,-10
7/13/2017 8:30,7,10,-7,2,10,-7,-9,10,-18,-20,10,-23,-25,10,-26
7/20/2017 8:30,67,75,-4,65,76,-4,108,111,-4,150,163,-4,139,163,-4
7/27/2017 8:30,3,11,-5,2,11,-5,-10,12,-10,-29,12,-32,-39,12,-44
8/3/2017 8:30,-3,10,-10,-10,10,-15,13,18,-19,21,31,-19,12,31,-19
8/10/2017 8:30,-4,3,-19,-4,4,-19,-19,4,-27,8,14,-27,10,17,-27
8/17/2017 8:30,-5,0,-17,19,21,-17,32,48,-17,42,48,-17,43,48,-17
8/24/2017 8:30,0,8,-5,-6,8,-8,4,8,-8,3,8,-11,6,8,-11
8/31/2017 8:30,2,12,-10,13,15,-10,29,32,-10,34,56,-10,40,67,-10
9/7/2017 8:30,83,94,-29,62,100,-29,59,100,-29,61,100,-29,51,100,-29
9/14/2017 8:30,34,50,-21,16,50,-21,33,50,-21,19,50,-21,21,50,-21
9/21/2017 8:30,6,9,-12,0,11,-12,14,19,-12,20,29,-12,27,43,-12
9/28/2017 8:30,-11,5,-12,9,14,-12,12,26,-12,13,26,-12,2,26,-12
10/12/2017 8:30,2,11,-5,3,11,-5,-6,11,-16,-1,11,-16,-9,11,-16
10/19/2017 8:30,-9,3,-13,-3,3,-13,3,11,-13,3,19,-13,1,19,-13
10/26/2017 8:30,22,22,-9,10,38,-9,-25,38,-40,-54,38,-58,-59,38,-59
11/2/2017 8:30,0,11,-5,-13,11,-17,21,35,-17,20,35,-17,4,35,-17
11/9/2017 8:30,-19,6,-21,-15,6,-23,7,13,-23,15,19,-23,20,31,-23
11/16/2017 8:30,-1,3,-7,0,4,-9,-13,9,-14,-8,9,-15,-1,9,-15
11/22/2017 8:30,-1,2,-6,15,16,-6,40,45,-6,42,46,-6,46,46,-6
11/30/2017 8:30,15,20,-3,34,36,-3,71,76,-3,65,87,-3,44,87,-3
12/7/2017 8:30,6,8,-9,-4,8,-9,-3,8,-9,6,8,-9,-5,8,-9
12/14/2017 8:30,-12,30,-17,-30,30,-33,-49,30,-51,-59,30,-62,-52,30,-62
12/21/2017 8:30,-7,5,-11,-5,5,-17,0,5,-17,8,13,-17,6,13,-17
12/28/2017 8:30,7,7,-1,5,9,-1,6,10,-1,9,11,-4,10,15,-4
1/4/2018 8:30,3,16,-1,4,16,-1,23,30,-1,10,30,-1,8,30,-1
1/11/2018 8:30,4,8,-15,7,17,-15,14,32,-15,20,32,-15,12,32,-15
1/18/2018 8:30,18,19,0,12,21,0,18,34,0,16,34,-4,19,34,-4
1/25/2018 8:30,68,70,-25,53,109,-25,91,109,-25,78,109,-25,60,109,-25
2/1/2018 8:30,2,13,-3,-3,13,-6,2,13,-16,24,38,-16,46,51,-16
2/8/2018 8:30,7,8,-8,24,27,-8,-14,27,-15,-27,27,-33,-24,27,-36
2/15/2018 8:30,-7,6,-19,1,6,-19,6,25,-19,6,25,-19,-23,25,-24
2/22/2018 8:30,22,24,-8,34,44,-8,54,59,-8,28,61,-8,45,61,-8
3/1/2018 8:30,12,13,-3,1,17,-3,0,17,-20,16,31,-20,35,47,-20
3/8/2018 8:30,-37,6,-56,-60,6,-60,-95,6,-100,-109,6,-116,-122,6,-136
3/15/2018 8:30,-10,2,-13,-8,2,-13,-15,2,-26,-16,2,-26,-29,2,-32
3/22/2018 8:30,-13,5,-16,-17,5,-22,-7,5,-22,-25,5,-26,-12,5,-40
3/29/2018 8:30,5,5,-7,11,17,-7,7,21,-7,-18,21,-22,-20,21,-30
4/12/2018 8:30,-2,11,-3,-9,11,-11,-15,11,-18,0,11,-18,3,11,-18
4/19/2018 8:30,7,13,0,8,13,0,10,13,-2,-19,13,-21,-34,13,-43
4/26/2018 8:30,40,50,-15,43,50,-15,-32,50,-45,-55,50,-57,-42,50,-62
5/10/2018 8:30,19,28,-28,23,28,-28,-18,38,-28,-13,38,-33,5,38,-33
5/17/2018 8:30,4,8,-11,0,10,-11,-3,10,-15,-4,10,-15,5,10,-16
5/24/2018 8:30,-7,4,-7,-11,4,-15,8,17,-18,-9,17,-18,-4,17,-18
5/31/2018 8:30,-9,16,-12,-23,16,-28,-13,16,-36,-22,16,-41,-24,16,-41
6/7/2018 8:30,3,9,-1,-6,9,-10,-15,9,-25,-6,9,-25,-15,9,-25
6/14/2018 8:30,-44,1,-47,-51,1,-66,-99,1,-113,-85,1,-113,-106,1,-113
6/21/2018 8:30,35,57,-12,38,57,-12,42,57,-12,47,79,-12,44,79,-12
6/28/2018 8:30,-24,13,-24,-24,13,-37,1,13,-37,1,13,-37,-7,13,-37
7/5/2018 8:30,1,5,-6,-15,5,-17,-11,5,-22,-13,5,-22,-18,5,-22
7/12/2018 8:30,12,29,-6,18,29,-6,15,29,-6,25,29,-6,29,37,-6
7/19/2018 8:30,5,9,-6,12,19,-6,28,41,-6,20,41,-6,26,41,-6
7/26/2018 8:30,-29,8,-31,-44,8,-47,-67,8,-68,-60,8,-71,-59,8,-74
8/2/2018 8:30,13,14,-1,13,16,-1,3,19,-1,1,19,-5,3,19,-5
8/9/2018 8:30,0,1,-9,-7,1,-12,-15,1,-17,-27,1,-35,-33,1,-43
8/16/2018 8:30,-18,8,-20,-4,8,-20,9,26,-20,10,26,-20,-6,26,-20
8/23/2018 8:30,-5,4,-13,-13,4,-19,-13,12,-25,-5,12,-25,-25,12,-29
8/30/2018 8:30,-11,6,-11,-29,6,-31,-32,6,-44,-42,6,-46,-31,6,-46
9/6/2018 8:30,-7,6,-8,-17,6,-18,-6,6,-25,-32,6,-44,-30,6,-44
9/13/2018 8:30,43,45,-17,51,59,-17,52,65,-17,42,65,-17,38,65,-17
9/20/2018 8:30,4,11,-5,3,11,-7,-13,11,-22,-18,11,-22,-15,11,-27
9/27/2018 8:30,-14,5,-16,-10,5,-18,4,7,-18,-18,7,-24,-9,7,-26
10/4/2018 8:30,9,16,-3,27,28,-3,35,44,-3,17,44,-3,6,44,-3
10/11/2018 8:30,-23,2,-28,-32,2,-37,-39,2,-52,-43,2,-52,-18,2,-52
10/18/2018 8:30,-5,6,-6,-8,6,-16,-12,6,-26,-4,12,-26,-28,12,-29
10/25/2018 8:30,12,15,-9,-29,15,-31,-43,15,-47,-46,15,-54,-49,15,-54
1/11/2007 10:30,-6,1,-10,0,9,-10,9,15,-10,-2,15,-10,-10,15,-13
1/25/2007 10:30,-1,6,-3,-2,6,-5,3,6,-19,-13,9,-19,-41,9,-42
2/1/2007 10:30,-7,2,-12,-8,2,-12,-3,2,-16,-5,2,-16,-2,2,-16
2/8/2007 10:30,15,16,-4,13,20,-4,10,20,-4,6,20,-4,12,20,-4
2/15/2007 10:30,-16,5,-26,-23,5,-28,-16,5,-28,-25,5,-35,-24,5,-35
3/1/2007 9:30,-13,6,-14,-43,6,-54,-54,6,-68,-45,6,-68,-50,6,-68
3/8/2007 9:30,0,7,-6,3,8,-6,9,14,-8,4,14,-8,3,14,-8
3/15/2007 10:30,13,18,-2,18,22,-2,13,27,-2,10,27,-2,6,27,-2
3/22/2007 10:30,-4,3,-8,-10,3,-16,-11,3,-16,-50,3,-55,-36,3,-55
3/29/2007 10:30,1,7,-1,0,7,-4,10,14,-7,7,14,-7,2,14,-7
4/5/2007 10:30,1,3,-4,-8,5,-8,-12,5,-14,-8,5,-14,-7,5,-14
4/12/2007 10:30,11,19,-3,7,19,-3,-6,19,-10,-10,19,-13,-2,19,-13
4/19/2007 10:30,5,6,-8,3,11,-8,0,11,-8,2,11,-8,-3,11,-8
4/26/2007 10:30,0,4,-8,-8,4,-10,-11,4,-21,0,4,-21,1,5,-21
5/3/2007 10:30,6,10,-2,4,10,-2,11,15,-2,6,15,-2,-6,15,-6
5/10/2007 10:30,1,2,-3,-10,5,-11,-7,5,-12,-41,5,-45,-30,5,-45
5/17/2007 10:30,-1,2,-7,1,5,-7,7,11,-7,4,11,-7,5,11,-7
5/24/2007 10:30,15,16,-4,8,16,-4,15,18,-4,22,23,-4,18,26,-4
6/7/2007 10:30,0,7,-8,-2,7,-8,-16,7,-16,-27,7,-33,-29,7,-36
6/14/2007 10:30,-3,3,-6,-6,3,-15,-7,3,-15,-4,3,-15,-7,3,-15
6/21/2007 10:30,0,2,-1,0,7,-1,-1,7,-8,-3,7,-8,-11,7,-14
6/28/2007 10:30,0,2,-3,3,3,-3,0,5,-3,-11,5,-12,-11,5,-22
7/6/2007 10:30,-4,2,-9,-4,2,-9,-16,2,-17,-14,2,-17,-15,2,-17
7/12/2007 10:30,3,5,-6,0,10,-6,17,20,-10,19,21,-10,17,21,-10
7/19/2007 10:30,5,11,-3,-7,11,-7,-7,11,-16,0,11,-16,-16,11,-20
7/26/2007 10:30,-8,8,-10,-10,8,-19,33,39,-19,25,44,-19,19,44,-19
8/2/2007 10:30,8,12,-5,17,20,-5,33,41,-5,27,41,-5,25,41,-5
8/9/2007 10:30,-5,2,-19,-7,7,-19,-12,7,-19,-22,7,-29,-21,7,-29
8/16/2007 10:30,-6,4,-8,0,7,-12,-13,7,-28,-15,7,-28,1,7,-28
8/23/2007 10:30,15,17,-8,7,17,-8,5,17,-8,-1,17,-8,0,17,-8
8/30/2007 10:30,1,6,-9,18,25,-9,15,25,-9,12,25,-9,9,25,-9
9/13/2007 10:30,-15,7,-22,-13,7,-24,-10,7,-24,-5,7,-24,-12,7,-24
9/20/2007 10:30,19,22,-11,28,33,-11,28,35,-11,12,35,-11,3,35,-11
9/27/2007 10:30,0,5,-10,-4,9,-11,-9,9,-21,-1,9,-21,3,9,-21
10/4/2007 10:30,-4,10,-9,-7,10,-13,-5,10,-17,-9,10,-17,-24,10,-27
10/18/2007 10:30,-6,5,-11,-1,9,-11,4,9,-11,-5,9,-11,3,9,-11
10/25/2007 10:30,-5,4,-13,-9,4,-26,-6,4,-26,-8,4,-26,5,14,-26
11/1/2007 10:30,-1,5,-12,2,9,-13,36,46,-13,33,57,-13,27,57,-13
11/8/2007 10:30,-4,8,-8,1,10,-8,-15,10,-28,-7,10,-28,-18,10,-28
11/29/2007 10:30,-1,12,-6,-2,12,-8,-4,12,-11,-12,12,-27,-14,12,-27
12/6/2007 10:30,0,10,-7,-12,10,-18,14,30,-18,11,31,-18,7,31,-18
12/13/2007 10:30,-18,4,-45,-26,4,-45,-24,4,-45,-18,4,-45,-6,4,-45
12/20/2007 10:30,1,6,-19,-3,6,-19,2,12,-19,0,12,-19,2,12,-19
12/28/2007 10:30,-11,4,-14,-9,4,-16,-9,10,-16,-6,10,-16,-3,10,-16
1/4/2008 10:30,10,14,-7,10,31,-7,13,31,-7,5,31,-11,7,31,-11
1/10/2008 10:30,-3,9,-10,-3,9,-18,44,49,-18,63,76,-18,58,76,-18
1/17/2008 10:30,13,18,-9,14,23,-9,22,30,-9,14,30,-9,3,30,-9
1/31/2008 10:30,-41,8,-45,-20,8,-47,-4,8,-47,6,9,-47,13,17,-47
2/7/2008 10:30,-37,3,-40,-41,3,-46,-53,3,-75,-88,3,-89,-77,3,-102
2/14/2008 10:30,9,14,-10,14,33,-10,18,36,-10,17,36,-10,28,36,-10
2/28/2008 10:30,45,48,-8,47,64,-8,72,78,-8,91,98,-8,73,98,-8
3/6/2008 10:30,3,13,-9,18,25,-9,4,25,-9,13,25,-9,6,25,-9
3/13/2008 10:30,-4,11,-6,-15,11,-27,-12,11,-32,-21,15,-32,-22,15,-32
3/20/2008 10:30,23,34,-11,-4,34,-11,15,34,-11,55,61,-11,36,62,-11
3/27/2008 10:30,-17,10,-29,-20,10,-29,-15,10,-30,-11,10,-30,-18,16,-30
4/3/2008 10:30,36,39,-12,69,76,-12,82,87,-12,77,89,-12,69,89,-12
4/10/2008 10:30,-46,6,-51,-54,6,-82,-87,6,-105,-89,6,-111,-87,6,-111
4/17/2008 10:30,1,10,-20,8,22,-20,13,33,-20,4,33,-20,-21,33,-28
4/24/2008 10:30,-9,6,-18,-62,6,-67,-53,6,-77,-56,6,-77,-44,6,-77
5/1/2008 10:30,-6,5,-14,0,5,-18,6,9,-18,-18,15,-27,2,15,-27
5/8/2008 10:30,10,32,-6,-8,32,-16,3,32,-18,1,32,-18,-5,32,-18
5/15/2008 10:30,7,15,-8,12,21,-8,-3,38,-8,-36,38,-52,-22,38,-52
5/22/2008 10:30,7,13,-8,-1,13,-9,1,13,-11,3,13,-11,-12,13,-19
6/5/2008 10:35,-7,6,-13,7,18,-13,16,28,-13,36,38,-13,53,57,-13
6/12/2008 10:35,2,13,-13,-3,13,-13,-13,13,-19,-2,13,-26,5,13,-26
6/19/2008 10:35,6,12,-9,4,15,-9,6,21,-9,13,22,-9,8,29,-9
6/26/2008 10:35,7,14,-9,-3,14,-9,0,14,-10,-2,14,-17,15,21,-17
7/3/2008 10:35,5,10,-17,-5,13,-17,-18,13,-31,-20,13,-31,-18,13,-31
7/10/2008 10:35,10,24,-6,0,24,-6,-10,24,-21,-11,24,-21,-3,24,-21
7/17/2008 10:35,13,24,-7,3,24,-7,5,24,-14,-30,24,-33,-60,24,-88
7/24/2008 10:35,-6,18,-19,-13,18,-22,-27,18,-33,-29,18,-39,-30,18,-53
7/31/2008 10:35,-40,3,-50,-52,3,-62,-50,3,-72,-53,3,-72,-55,3,-72
8/7/2008 10:35,-6,6,-13,-10,6,-16,-43,6,-48,-61,6,-67,-59,6,-70
8/14/2008 10:35,4,15,-8,-6,15,-18,-105,15,-112,-85,15,-114,-75,15,-114
8/21/2008 10:35,32,41,-4,19,42,-4,16,42,-4,9,42,-4,21,42,-4
8/28/2008 10:35,-12,6,-34,-12,6,-34,-35,6,-61,-54,6,-70,-47,6,-70
9/4/2008 10:35,-14,6,-23,-53,6,-68,-39,6,-68,-24,6,-68,-53,6,-72
9/11/2008 10:35,10,21,-2,16,21,-11,32,51,-11,20,51,-11,36,51,-11
9/18/2008 10:35,23,34,-20,16,46,-20,17,46,-20,57,89,-20,14,89,-20
9/25/2008 10:35,-1,18,-9,-25,18,-36,-16,18,-44,-55,18,-103,-50,18,-103
10/2/2008 10:35,-23,8,-30,-9,8,-64,7,42,-64,7,42,-64,8,42,-64
10/9/2008 10:35,-8,5,-30,-21,5,-37,-15,13,-37,14,14,-37,22,44,-37
10/16/2008 10:35,3,22,-13,9,22,-14,20,49,-14,3,49,-14,14,49,-14
10/23/2008 10:35,40,65,-14,47,65,-14,7,69,-14,-8,69,-17,52,69,-17
10/30/2008 10:35,6,14,-16,-58,14,-60,-54,14,-134,-33,14,-134,36,53,-134
11/6/2008 10:35,-55,8,-67,-94,8,-112,-87,8,-112,-98,8,-112,-104,8,-112
11/14/2008 10:35,21,29,-9,49,63,-9,67,88,-9,83,96,-9,101,130,-9
11/20/2008 10:35,40,41,-7,24,57,-7,65,68,-7,51,97,-7,12,97,-7
11/26/2008 12:00,27,30,-21,39,49,-21,31,62,-21,58,62,-21,65,78,-21
12/4/2008 10:35,18,32,-26,101,113,-26,106,139,-26,83,139,-26,100,139,-26
12/11/2008 10:35,-27,16,-34,13,19,-34,83,87,-34,112,150,-34,84,150,-34
12/18/2008 10:35,-22,49,-22,-117,49,-204,-209,49,-253,-136,49,-253,-136,49,-253
12/24/2008 12:00,7,9,-6,10,13,-6,34,38,-6,42,44,-6,44,52,-6
12/31/2008 12:00,6,29,-3,36,42,-3,21,60,-3,34,60,-3,52,60,-3
1/8/2009 10:30,-15,28,-21,-4,35,-21,-28,35,-45,-39,35,-49,-27,35,-62
1/15/2009 10:30,10,23,-27,23,44,-27,26,49,-27,24,49,-27,92,103,-27
1/23/2009 10:30,-31,25,-33,13,25,-33,77,93,-33,140,151,-33,162,214,-33
1/29/2009 10:30,5,12,-10,-19,24,-19,-109,24,-139,-97,24,-139,-102,24,-139
2/5/2009 10:30,32,36,-15,32,63,-15,53,86,-15,37,86,-15,34,86,-15
2/12/2009 10:30,13,20,-9,72,79,-9,82,90,-9,64,90,-9,64,90,-9
2/19/2009 10:30,-1,8,-18,14,32,-18,-10,32,-28,5,32,-28,-12,32,-28
2/26/2009 10:30,11,16,-8,28,45,-8,10,45,-8,26,45,-8,28,45,-8
3/5/2009 10:30,-20,15,-30,-40,15,-46,-2,15,-46,0,15,-46,-24,15,-46
3/12/2009 10:30,25,36,-3,18,36,-3,45,64,-3,76,81,-3,71,93,-3
3/19/2009 10:30,8,19,-28,24,43,-28,-14,43,-32,-2,43,-32,-27,43,-62
3/26/2009 10:30,14,39,-2,21,39,-2,39,44,-2,25,44,-9,2,44,-9
4/2/2009 10:30,22,33,-10,16,41,-10,78,80,-10,55,97,-10,31,97,-10
4/9/2009 10:30,-52,19,-65,-99,19,-106,-110,19,-132,-105,19,-132,-105,19,-132
4/16/2009 10:30,-16,6,-24,-21,6,-36,-24,6,-36,-37,6,-41,-37,6,-78
4/23/2009 10:30,5,20,-8,11,20,-12,25,33,-12,54,56,-12,59,62,-12
4/30/2009 10:30,18,20,-13,24,46,-13,16,46,-13,-7,46,-31,22,46,-31
5/7/2009 10:30,12,23,-12,-5,23,-19,-1,23,-19,-11,23,-19,-36,23,-48
5/14/2009 10:30,-13,8,-21,16,19,-21,3,24,-21,21,34,-21,35,46,-21
5/21/2009 10:30,10,30,-14,9,30,-14,50,70,-14,123,145,-14,157,165,-14
5/28/2009 10:30,13,17,-11,35,54,-11,7,54,-11,37,54,-22,13,54,-22
6/4/2009 10:30,30,35,-7,55,66,-7,11,66,-7,39,66,-7,17,66,-7
6/11/2009 10:30,-13,12,-15,13,22,-16,-8,29,-16,63,74,-17,57,88,-17
