id,title,rating,year,duration,Var,actor,actor_fb_likes
931,Interview with the Vampire: The Vampire Chronicles,R,1994.0,123.0,2,Tom Cruise,10000.0
931,Interview with the Vampire: The Vampire Chronicles,R,1994.0,123.0,3,Kirsten Dunst,4000.0
932,Yes Man,PG-13,2008.0,104.0,1,Bradley Cooper,14000.0
932,Yes Man,PG-13,2008.0,104.0,2,Zooey Deschanel,11000.0
932,Yes Man,PG-13,2008.0,104.0,3,Danny Masterson,1000.0
933,Central Intelligence,PG-13,2016.0,107.0,1,Dwayne Johnson,12000.0
933,Central Intelligence,PG-13,2016.0,107.0,2,Thomas Kretschmann,919.0
933,Central Intelligence,PG-13,2016.0,107.0,3,Megan Park,569.0
934,Stepmom,PG-13,1998.0,124.0,1,Julia Roberts,8000.0
934,Stepmom,PG-13,1998.0,124.0,2,Liam Aiken,818.0
934,Stepmom,PG-13,1998.0,124.0,3,Herbert Russell,701.0
935,Daddy's Home,PG-13,2015.0,96.0,1,Will Ferrell,8000.0
935,Daddy's Home,PG-13,2015.0,96.0,2,Linda Cardellini,2000.0
935,Daddy's Home,PG-13,2015.0,96.0,3,Mark L. Young,322.0
936,Into the Woods,PG,2014.0,125.0,1,Johnny Depp,40000.0
936,Into the Woods,PG,2014.0,125.0,2,Meryl Streep,11000.0
936,Into the Woods,PG,2014.0,125.0,3,Anna Kendrick,10000.0
937,Inside Man,R,2006.0,129.0,1,Denzel Washington,18000.0
937,Inside Man,R,2006.0,129.0,2,James Ransone,412.0
937,Inside Man,R,2006.0,129.0,3,Peter Gerety,277.0
938,Payback,R,1999.0,90.0,1,Bill Duke,1000.0
938,Payback,R,1999.0,90.0,2,Deborah Kara Unger,495.0
938,Payback,R,1999.0,90.0,3,William Devane,416.0
939,Congo,PG-13,1995.0,109.0,1,Dylan Walsh,426.0
939,Congo,PG-13,1995.0,109.0,2,Joe Don Baker,387.0
939,Congo,PG-13,1995.0,109.0,3,Grant Heslov,293.0
940,We Bought a Zoo,PG,2011.0,124.0,1,Scarlett Johansson,19000.0
940,We Bought a Zoo,PG,2011.0,124.0,2,Matt Damon,13000.0
940,We Bought a Zoo,PG,2011.0,124.0,3,Stephanie Szostak,1000.0
941,Knowing,PG-13,2009.0,121.0,1,Nicolas Cage,12000.0
941,Knowing,PG-13,2009.0,121.0,2,Ben Mendelsohn,748.0
941,Knowing,PG-13,2009.0,121.0,3,Chandler Canterbury,329.0
942,Failure to Launch,PG-13,2006.0,95.0,1,Bradley Cooper,14000.0
942,Failure to Launch,PG-13,2006.0,95.0,2,Matthew McConaughey,11000.0
942,Failure to Launch,PG-13,2006.0,95.0,3,Zooey Deschanel,11000.0
943,The Ring Two,PG-13,2005.0,128.0,1,Naomi Watts,6000.0
943,The Ring Two,PG-13,2005.0,128.0,2,Gary Cole,989.0
943,The Ring Two,PG-13,2005.0,128.0,3,Sissy Spacek,874.0
944,"Crazy, Stupid, Love.",PG-13,2011.0,118.0,1,Ryan Gosling,33000.0
944,"Crazy, Stupid, Love.",PG-13,2011.0,118.0,2,Emma Stone,15000.0
944,"Crazy, Stupid, Love.",PG-13,2011.0,118.0,3,Steve Carell,7000.0
945,Garfield,PG,2004.0,80.0,1,Bill Murray,13000.0
945,Garfield,PG,2004.0,80.0,2,Mark Christopher Lawrence,258.0
945,Garfield,PG,2004.0,80.0,3,Michael Monks,58.0
946,Christmas with the Kranks,PG,2004.0,99.0,1,Jamie Lee Curtis,2000.0
946,Christmas with the Kranks,PG,2004.0,99.0,2,Cheech Marin,844.0
946,Christmas with the Kranks,PG,2004.0,99.0,3,Jake Busey,660.0
947,Moneyball,PG-13,2011.0,133.0,1,Philip Seymour Hoffman,22000.0
947,Moneyball,PG-13,2011.0,133.0,2,Robin Wright,18000.0
947,Moneyball,PG-13,2011.0,133.0,3,Brad Pitt,11000.0
948,Outbreak,R,1995.0,127.0,1,Kevin Spacey,18000.0
948,Outbreak,R,1995.0,127.0,2,Morgan Freeman,11000.0
948,Outbreak,R,1995.0,127.0,3,Rene Russo,808.0
949,Non-Stop,PG-13,2014.0,106.0,1,Liam Neeson,14000.0
949,Non-Stop,PG-13,2014.0,106.0,2,Nate Parker,664.0
949,Non-Stop,PG-13,2014.0,106.0,3,Scoot McNairy,660.0
950,Race to Witch Mountain,PG,2009.0,98.0,1,Dwayne Johnson,12000.0
950,Race to Witch Mountain,PG,2009.0,98.0,2,Billy Brown,536.0
950,Race to Witch Mountain,PG,2009.0,98.0,3,Tom Everett Scott,433.0
951,V for Vendetta,R,2005.0,132.0,1,Natalie Portman,20000.0
951,V for Vendetta,R,2005.0,132.0,2,Eddie Marsan,979.0
951,V for Vendetta,R,2005.0,132.0,3,Rupert Graves,443.0
952,Shanghai Knights,PG-13,2003.0,114.0,1,Fann Wong,154.0
952,Shanghai Knights,PG-13,2003.0,114.0,2,Anna-Louise Plowman,131.0
952,Shanghai Knights,PG-13,2003.0,114.0,3,Georgina Chapman,55.0
953,Unforgotten,,,45.0,1,Bernard Hill,416.0
953,Unforgotten,,,45.0,2,Gemma Jones,171.0
953,Unforgotten,,,45.0,3,Nicola Walker,132.0
954,Curious George,G,2006.0,78.0,1,Will Ferrell,8000.0
954,Curious George,G,2006.0,78.0,2,Frank Welker,2000.0
954,Curious George,G,2006.0,78.0,3,Alexander Gould,1000.0
955,Herbie Fully Loaded,G,2005.0,101.0,1,Scoot McNairy,660.0
955,Herbie Fully Loaded,G,2005.0,101.0,2,Thomas Lennon,651.0
955,Herbie Fully Loaded,G,2005.0,101.0,3,Cheryl Hines,541.0
956,Don't Say a Word,R,2001.0,113.0,1,Oliver Platt,1000.0
956,Don't Say a Word,R,2001.0,113.0,2,Jennifer Esposito,912.0
956,Don't Say a Word,R,2001.0,113.0,3,Conrad Goode,477.0
957,Hansel & Gretel: Witch Hunters,R,2013.0,98.0,1,Jeremy Renner,10000.0
957,Hansel & Gretel: Witch Hunters,R,2013.0,98.0,2,Derek Mears,520.0
957,Hansel & Gretel: Witch Hunters,R,2013.0,98.0,3,Ingrid Bolsø Berdal,467.0
958,Unfaithful,R,2002.0,124.0,1,Olivier Martinez,838.0
958,Unfaithful,R,2002.0,124.0,2,Erik Per Sullivan,593.0
958,Unfaithful,R,2002.0,124.0,3,Chad Lowe,372.0
959,I Am Number Four,PG-13,2011.0,109.0,1,Alex Pettyfer,15000.0
959,I Am Number Four,PG-13,2011.0,109.0,2,Emily Wickersham,348.0
959,I Am Number Four,PG-13,2011.0,109.0,3,Reuben Langdon,144.0
960,Syriana,R,2005.0,128.0,1,Matt Damon,13000.0
960,Syriana,R,2005.0,128.0,2,Amr Waked,903.0
960,Syriana,R,2005.0,128.0,3,Kayvan Novak,414.0
961,13 Hours,R,2016.0,144.0,1,Toby Stephens,769.0
961,13 Hours,R,2016.0,144.0,2,James Badge Dale,726.0
961,13 Hours,R,2016.0,144.0,3,David Costabile,681.0
962,The Book of Life,PG,2014.0,95.0,1,Channing Tatum,17000.0
962,The Book of Life,PG,2014.0,95.0,2,Hector Elizondo,995.0
962,The Book of Life,PG,2014.0,95.0,3,Ana de la Reguera,679.0
963,Firewall,PG-13,2006.0,105.0,1,Jimmy Bennett,87000.0
963,Firewall,PG-13,2006.0,105.0,2,Harrison Ford,11000.0
963,Firewall,PG-13,2006.0,105.0,3,Mary Lynn Rajskub,935.0
964,Absolute Power,R,1997.0,121.0,1,Clint Eastwood,16000.0
964,Absolute Power,R,1997.0,121.0,2,Mark Margolis,1000.0
964,Absolute Power,R,1997.0,121.0,3,Scott Glenn,826.0
965,G.I. Jane,R,1997.0,125.0,1,Viggo Mortensen,10000.0
965,G.I. Jane,R,1997.0,125.0,2,Demi Moore,2000.0
965,G.I. Jane,R,1997.0,125.0,3,John Michael Higgins,957.0
966,The Game,R,1997.0,129.0,1,Deborah Kara Unger,495.0
966,The Game,R,1997.0,129.0,2,Armin Mueller-Stahl,294.0
966,The Game,R,1997.0,129.0,3,Charles Martinet,283.0
967,Silent Hill,R,2006.0,132.0,1,Radha Mitchell,992.0
967,Silent Hill,R,2006.0,132.0,2,Deborah Kara Unger,495.0
967,Silent Hill,R,2006.0,132.0,3,Alice Krige,368.0
968,The Replacements,PG-13,2000.0,118.0,1,Keanu Reeves,18000.0
968,The Replacements,PG-13,2000.0,118.0,2,Jon Favreau,4000.0
968,The Replacements,PG-13,2000.0,118.0,3,Faizon Love,585.0
969,American Reunion,R,2012.0,113.0,1,Alyson Hannigan,3000.0
969,American Reunion,R,2012.0,113.0,2,Dania Ramirez,1000.0
969,American Reunion,R,2012.0,113.0,3,Natasha Lyonne,1000.0
970,The Negotiator,R,1998.0,140.0,1,Kevin Spacey,18000.0
970,The Negotiator,R,1998.0,140.0,2,Michael Cudlitz,822.0
970,The Negotiator,R,1998.0,140.0,3,Siobhan Fallon Hogan,294.0
971,Into the Storm,PG-13,2014.0,89.0,1,Matt Walsh,490.0
971,Into the Storm,PG-13,2014.0,89.0,2,Alycia Debnam-Carey,298.0
971,Into the Storm,PG-13,2014.0,89.0,3,Scott Lawrence,159.0
972,Beverly Hills Cop III,R,1994.0,104.0,1,Louis Lombardi,437.0
972,Beverly Hills Cop III,R,1994.0,104.0,2,Jon Tenney,289.0
972,Beverly Hills Cop III,R,1994.0,104.0,3,Gilbert R. Hill,174.0
973,Gremlins 2: The New Batch,PG-13,1990.0,106.0,1,Christopher Lee,16000.0
973,Gremlins 2: The New Batch,PG-13,1990.0,106.0,2,Robert Picardo,823.0
973,Gremlins 2: The New Batch,PG-13,1990.0,106.0,3,Phoebe Cates,767.0
974,The Judge,R,2014.0,141.0,1,Robert Downey Jr.,21000.0
974,The Judge,R,2014.0,141.0,2,Robert Duvall,3000.0
974,The Judge,R,2014.0,141.0,3,Leighton Meester,3000.0
975,The Peacemaker,R,1997.0,124.0,1,Armin Mueller-Stahl,294.0
975,The Peacemaker,R,1997.0,124.0,2,Holt McCallany,273.0
975,The Peacemaker,R,1997.0,124.0,3,Marcel Iures,258.0
976,Resident Evil: Apocalypse,R,2004.0,98.0,1,Milla Jovovich,14000.0
976,Resident Evil: Apocalypse,R,2004.0,98.0,2,Thomas Kretschmann,919.0
976,Resident Evil: Apocalypse,R,2004.0,98.0,3,Mike Epps,706.0
977,Bridget Jones: The Edge of Reason,R,2004.0,108.0,1,Colin Firth,14000.0
977,Bridget Jones: The Edge of Reason,R,2004.0,108.0,2,Jim Broadbent,1000.0
977,Bridget Jones: The Edge of Reason,R,2004.0,108.0,3,Celia Imrie,186.0
978,Out of Time,R,2003.0,114.0,1,Denzel Washington,18000.0
978,Out of Time,R,2003.0,114.0,2,Sanaa Lathan,886.0
978,Out of Time,R,2003.0,114.0,3,John Billingsley,323.0
979,On Deadly Ground,R,1994.0,101.0,1,Mike Starr,854.0
979,On Deadly Ground,R,1994.0,101.0,2,Joan Chen,643.0
979,On Deadly Ground,R,1994.0,101.0,3,Sven-Ole Thorsen,158.0
980,The Adventures of Sharkboy and Lavagirl 3-D,PG,2005.0,93.0,1,Taylor Lautner,12000.0
980,The Adventures of Sharkboy and Lavagirl 3-D,PG,2005.0,93.0,2,Kristin Davis,722.0
980,The Adventures of Sharkboy and Lavagirl 3-D,PG,2005.0,93.0,3,Taylor Dooley,717.0
981,The Beach,R,2000.0,119.0,1,Leonardo DiCaprio,29000.0
981,The Beach,R,2000.0,119.0,2,Virginie Ledoyen,414.0
981,The Beach,R,2000.0,119.0,3,Peter Youngblood Hills,39.0
982,Raising Helen,PG-13,2004.0,119.0,1,Amber Valletta,627.0
982,Raising Helen,PG-13,2004.0,119.0,2,Felicity Huffman,508.0
982,Raising Helen,PG-13,2004.0,119.0,3,Spencer Breslin,434.0
983,Ninja Assassin,R,2009.0,99.0,1,Shô Kosugi,330.0
983,Ninja Assassin,R,2009.0,99.0,2,Ben Miles,119.0
983,Ninja Assassin,R,2009.0,99.0,3,Rain,72.0
984,For Love of the Game,PG-13,1999.0,137.0,1,J.K. Simmons,24000.0
984,For Love of the Game,PG-13,1999.0,137.0,2,Kelly Preston,743.0
984,For Love of the Game,PG-13,1999.0,137.0,3,Carmine Giovinazzo,432.0
985,A Touch of Frost,,,105.0,1,David Jason,325.0
985,A Touch of Frost,,,105.0,2,Bruce Alexander,7.0
985,A Touch of Frost,,,105.0,3,John Lyons,5.0
986,Striptease,R,1996.0,117.0,1,Demi Moore,2000.0
986,Striptease,R,1996.0,117.0,2,Rumer Willis,472.0
986,Striptease,R,1996.0,117.0,3,Paul Guilfoyle,210.0
987,Marmaduke,PG,2010.0,87.0,1,Emma Stone,15000.0
987,Marmaduke,PG,2010.0,87.0,2,Judy Greer,2000.0
987,Marmaduke,PG,2010.0,87.0,3,Steve Coogan,1000.0
988,Hereafter,PG-13,2010.0,129.0,1,Matt Damon,13000.0
988,Hereafter,PG-13,2010.0,129.0,2,Jay Mohr,563.0
988,Hereafter,PG-13,2010.0,129.0,3,Cécile De France,447.0
989,Murder by Numbers,R,2002.0,115.0,1,Ryan Gosling,33000.0
989,Murder by Numbers,R,2002.0,115.0,2,Chris Penn,455.0
989,Murder by Numbers,R,2002.0,115.0,3,Agnes Bruckner,401.0
990,Assassins,R,1995.0,132.0,1,Muse Watson,45000.0
990,Assassins,R,1995.0,132.0,2,Sylvester Stallone,13000.0
990,Assassins,R,1995.0,132.0,3,Kelly Rowan,282.0
991,Hannibal Rising,R,2007.0,131.0,1,Li Gong,879.0
991,Hannibal Rising,R,2007.0,131.0,2,Stephen Walters,184.0
991,Hannibal Rising,R,2007.0,131.0,3,Richard Brake,163.0
992,The Story of Us,R,1999.0,95.0,1,Bruce Willis,13000.0
992,The Story of Us,R,1999.0,95.0,2,Tim Matheson,559.0
992,The Story of Us,R,1999.0,95.0,3,Rita Wilson,323.0
993,The Host,PG-13,2013.0,125.0,1,J.D. Evermore,430.0
993,The Host,PG-13,2013.0,125.0,2,Chandler Canterbury,329.0
993,The Host,PG-13,2013.0,125.0,3,Rachel Roberts,201.0
994,Basic,R,2003.0,98.0,1,Connie Nielsen,933.0
994,Basic,R,2003.0,98.0,2,Harry Connick Jr.,631.0
994,Basic,R,2003.0,98.0,3,Tim Daly,511.0
995,Blood Work,R,2002.0,110.0,1,Clint Eastwood,16000.0
995,Blood Work,R,2002.0,110.0,2,Anjelica Huston,1000.0
995,Blood Work,R,2002.0,110.0,3,Rick Hoffman,581.0
996,The International,R,2009.0,118.0,1,Naomi Watts,6000.0
996,The International,R,2009.0,118.0,2,Brían F. O'Byrne,450.0
996,The International,R,2009.0,118.0,3,Armin Mueller-Stahl,294.0
997,Escape from L.A.,R,1996.0,101.0,1,Steve Buscemi,12000.0
997,Escape from L.A.,R,1996.0,101.0,2,Valeria Golino,898.0
997,Escape from L.A.,R,1996.0,101.0,3,Michelle Forbes,764.0
998,Twisted,,,60.0,1,Grey Damon,629.0
998,Twisted,,,60.0,2,Brittany Curran,512.0
998,Twisted,,,60.0,3,Aaron Hill,398.0
999,The Iron Giant,PG,1999.0,90.0,1,Vin Diesel,14000.0
999,The Iron Giant,PG,1999.0,90.0,2,Harry Connick Jr.,631.0
999,The Iron Giant,PG,1999.0,90.0,3,M. Emmet Walsh,521.0
1000,The Life Aquatic with Steve Zissou,R,2004.0,119.0,1,Bill Murray,13000.0
1000,The Life Aquatic with Steve Zissou,R,2004.0,119.0,2,Anjelica Huston,1000.0
1000,The Life Aquatic with Steve Zissou,R,2004.0,119.0,3,Matthew Gray Gubler,639.0
1001,Free State of Jones,R,2016.0,139.0,1,Matthew McConaughey,11000.0
1001,Free State of Jones,R,2016.0,139.0,2,Donald Watkins,552.0
1001,Free State of Jones,R,2016.0,139.0,3,Jessica Collins,303.0
1002,The Life of David Gale,R,2003.0,130.0,1,Kevin Spacey,18000.0
1002,The Life of David Gale,R,2003.0,130.0,2,Kate Winslet,14000.0
1002,The Life of David Gale,R,2003.0,130.0,3,Matt Craven,256.0
1003,Man of the House,PG-13,2005.0,100.0,1,Christina Milian,1000.0
1003,Man of the House,PG-13,2005.0,100.0,2,Vanessa Ferlito,923.0
1003,Man of the House,PG-13,2005.0,100.0,3,Kelli Garner,730.0
1004,Run All Night,R,2015.0,114.0,1,Liam Neeson,14000.0
1004,Run All Night,R,2015.0,114.0,2,Common,989.0
1004,Run All Night,R,2015.0,114.0,3,Bruce McGill,655.0
1005,Eastern Promises,R,2007.0,96.0,1,Viggo Mortensen,10000.0
1005,Eastern Promises,R,2007.0,96.0,2,Naomi Watts,6000.0
1005,Eastern Promises,R,2007.0,96.0,3,Raza Jaffrey,509.0
1006,Into the Blue,PG-13,2005.0,110.0,1,Paul Walker,23000.0
1006,Into the Blue,PG-13,2005.0,110.0,2,James Frain,1000.0
1006,Into the Blue,PG-13,2005.0,110.0,3,Ashley Scott,795.0
1007,The Messenger: The Story of Joan of Arc,R,1999.0,158.0,1,Paul Brooke,51.0
1007,The Messenger: The Story of Joan of Arc,R,1999.0,158.0,2,David Bailie,40.0
1007,The Messenger: The Story of Joan of Arc,R,1999.0,158.0,3,Rab Affleck,15.0
1008,Your Highness,R,2011.0,102.0,1,Natalie Portman,20000.0
1008,Your Highness,R,2011.0,102.0,2,Zooey Deschanel,11000.0
1008,Your Highness,R,2011.0,102.0,3,James Franco,11000.0
1009,Dream House,PG-13,2011.0,84.0,1,Naomi Watts,6000.0
1009,Dream House,PG-13,2011.0,84.0,2,Gregory Smith,694.0
1009,Dream House,PG-13,2011.0,84.0,3,Sarah Gadon,692.0
1010,Mad City,PG-13,1997.0,115.0,1,Mia Kirshner,972.0
1010,Mad City,PG-13,1997.0,115.0,2,Blythe Danner,713.0
1010,Mad City,PG-13,1997.0,115.0,3,William Atherton,317.0
1011,Baby's Day Out,PG,1994.0,99.0,1,Joe Mantegna,1000.0
1011,Baby's Day Out,PG,1994.0,99.0,2,Lara Flynn Boyle,619.0
1011,Baby's Day Out,PG,1994.0,99.0,3,Cynthia Nixon,479.0
1012,The Scarlet Letter,R,1995.0,135.0,1,Gary Oldman,10000.0
1012,The Scarlet Letter,R,1995.0,135.0,2,Robert Duvall,3000.0
1012,The Scarlet Letter,R,1995.0,135.0,3,Demi Moore,2000.0
1013,Fair Game,PG-13,2010.0,108.0,1,Naomi Watts,6000.0
1013,Fair Game,PG-13,2010.0,108.0,2,Ty Burrell,3000.0
1013,Fair Game,PG-13,2010.0,108.0,3,Brooke Smith,405.0
1014,Defiance,TV-MA,,43.0,1,Julie Benz,3000.0
1014,Defiance,TV-MA,,43.0,2,Tony Curran,845.0
1014,Defiance,TV-MA,,43.0,3,Grant Bowler,600.0
1015,Domino,R,2005.0,127.0,1,Ian Ziering,984.0
1015,Domino,R,2005.0,127.0,2,Mo'Nique,940.0
1015,Domino,R,2005.0,127.0,3,Edgar Ramírez,897.0
1016,Jade,R,1995.0,107.0,1,Michael Biehn,2000.0
1016,Jade,R,1995.0,107.0,2,Chazz Palminteri,979.0
1016,Jade,R,1995.0,107.0,3,Linda Fiorentino,602.0
1017,Gamer,R,2009.0,95.0,1,Gerard Butler,18000.0
1017,Gamer,R,2009.0,95.0,2,Logan Lerman,8000.0
1017,Gamer,R,2009.0,95.0,3,Alison Lohman,1000.0
1018,Beautiful Creatures,PG-13,2013.0,124.0,1,Alden Ehrenreich,1000.0
1018,Beautiful Creatures,PG-13,2013.0,124.0,2,Zoey Deutch,852.0
1018,Beautiful Creatures,PG-13,2013.0,124.0,3,Pruitt Taylor Vince,592.0
1019,Death to Smoochy,R,2002.0,109.0,1,Robin Williams,49000.0
1019,Death to Smoochy,R,2002.0,109.0,2,Vincent Schiavelli,811.0
1019,Death to Smoochy,R,2002.0,109.0,3,Danny Woodburn,809.0
1020,Zoolander 2,PG-13,2016.0,102.0,1,Milla Jovovich,14000.0
1020,Zoolander 2,PG-13,2016.0,102.0,2,Will Ferrell,8000.0
1020,Zoolander 2,PG-13,2016.0,102.0,3,Justin Theroux,1000.0
1021,The Big Bounce,PG-13,2004.0,88.0,1,Morgan Freeman,11000.0
1021,The Big Bounce,PG-13,2004.0,88.0,2,Andrew Wilson,387.0
1021,The Big Bounce,PG-13,2004.0,88.0,3,Willie Nelson,338.0
1022,What Planet Are You From?,R,2000.0,87.0,1,Judy Greer,2000.0
1022,What Planet Are You From?,R,2000.0,87.0,2,Linda Fiorentino,602.0
1022,What Planet Are You From?,R,2000.0,87.0,3,Garry Shandling,591.0
1023,Drive Angry,R,2011.0,104.0,1,Nicolas Cage,12000.0
1023,Drive Angry,R,2011.0,104.0,2,Billy Burke,2000.0
1023,Drive Angry,R,2011.0,104.0,3,Katy Mixon,982.0
1024,Street Fighter: The Legend of Chun-Li,PG-13,2009.0,96.0,1,Chris Klein,841.0
1024,Street Fighter: The Legend of Chun-Li,PG-13,2009.0,96.0,2,Robin Shou,342.0
1024,Street Fighter: The Legend of Chun-Li,PG-13,2009.0,96.0,3,Josie Ho,77.0
1025,The One,PG-13,2001.0,85.0,1,Jason Statham,26000.0
1025,The One,PG-13,2001.0,85.0,2,Jet Li,5000.0
1025,The One,PG-13,2001.0,85.0,3,Delroy Lindo,848.0
1026,Outlander,TV-MA,,64.0,1,Tobias Menzies,1000.0
1026,Outlander,TV-MA,,64.0,2,Graham McTavish,531.0
1026,Outlander,TV-MA,,64.0,3,Stephen Walters,184.0
1027,The Adventures of Ford Fairlane,R,1990.0,104.0,1,Lauren Holly,879.0
1027,The Adventures of Ford Fairlane,R,1990.0,104.0,2,Gilbert Gottfried,560.0
1027,The Adventures of Ford Fairlane,R,1990.0,104.0,3,David Patrick Kelly,380.0
1028,Pirate Radio,R,2009.0,135.0,1,Philip Seymour Hoffman,22000.0
1028,Pirate Radio,R,2009.0,135.0,2,Charlie Rowe,882.0
1028,Pirate Radio,R,2009.0,135.0,3,Tom Sturridge,830.0
1029,Traffic,R,2000.0,190.0,1,Michael O'Neill,599.0
1029,Traffic,R,2000.0,190.0,2,Jacob Vargas,399.0
1029,Traffic,R,2000.0,190.0,3,James Lew,215.0
1030,Indiana Jones and the Last Crusade,PG-13,1989.0,127.0,1,Harrison Ford,11000.0
1030,Indiana Jones and the Last Crusade,PG-13,1989.0,127.0,2,Julian Glover,844.0
1030,Indiana Jones and the Last Crusade,PG-13,1989.0,127.0,3,Alison Doody,440.0
1031,Anna Karenina,R,2012.0,129.0,1,Kelly Macdonald,2000.0
1031,Anna Karenina,R,2012.0,129.0,2,Guro Nagelhus Schia,35.0
1031,Anna Karenina,R,2012.0,129.0,3,Matthew Macfadyen,0.0
1032,Chappie,R,2015.0,120.0,1,Hugh Jackman,20000.0
1032,Chappie,R,2015.0,120.0,2,Sharlto Copley,2000.0
1032,Chappie,R,2015.0,120.0,3,Jose Pablo Cantillo,502.0
1033,The Bone Collector,R,1999.0,118.0,1,Denzel Washington,18000.0
1033,The Bone Collector,R,1999.0,118.0,2,Angelina Jolie Pitt,11000.0
1033,The Bone Collector,R,1999.0,118.0,3,Leland Orser,308.0
1034,Panic Room,R,2002.0,112.0,1,Kristen Stewart,17000.0
1034,Panic Room,R,2002.0,112.0,2,Dwight Yoakam,324.0
1034,Panic Room,R,2002.0,112.0,3,Mel Rodriguez,237.0
1035,The Tooth Fairy,,2006.0,89.0,1,P.J. Soles,598.0
1035,The Tooth Fairy,,2006.0,89.0,2,Lochlyn Munro,555.0
1035,The Tooth Fairy,,2006.0,89.0,3,Steve Bacic,235.0
1036,Three Kings,R,1999.0,114.0,1,Judy Greer,2000.0
1036,Three Kings,R,1999.0,114.0,2,Jamie Kennedy,490.0
1036,Three Kings,R,1999.0,114.0,3,Mykelti Williamson,393.0
1037,Child 44,R,2015.0,137.0,1,Tom Hardy,27000.0
1037,Child 44,R,2015.0,137.0,2,Fares Fares,254.0
1037,Child 44,R,2015.0,137.0,3,Michael Nardone,194.0
1038,Rat Race,PG-13,2001.0,112.0,1,Corinna Harney,779.0
1038,Rat Race,PG-13,2001.0,112.0,2,Douglas Haase,629.0
1038,Rat Race,PG-13,2001.0,112.0,3,Vince Vieluf,261.0
1039,K-PAX,PG-13,2001.0,120.0,1,Kevin Spacey,18000.0
1039,K-PAX,PG-13,2001.0,120.0,2,Jeff Bridges,12000.0
1039,K-PAX,PG-13,2001.0,120.0,3,Alfre Woodard,1000.0
1040,Kate & Leopold,PG-13,2001.0,123.0,1,Hugh Jackman,20000.0
1040,Kate & Leopold,PG-13,2001.0,123.0,2,Natasha Lyonne,1000.0
1040,Kate & Leopold,PG-13,2001.0,123.0,3,Bradley Whitford,821.0
1041,Bedazzled,PG-13,2000.0,93.0,1,Brendan Fraser,3000.0
1041,Bedazzled,PG-13,2000.0,93.0,2,Frances O'Connor,575.0
1041,Bedazzled,PG-13,2000.0,93.0,3,Brian Doyle-Murray,484.0
1042,The Cotton Club,R,1984.0,123.0,1,Nicolas Cage,12000.0
1042,The Cotton Club,R,1984.0,123.0,2,Bob Hoskins,5000.0
1042,The Cotton Club,R,1984.0,123.0,3,Fred Gwynne,886.0
1043,3:10 to Yuma,R,2007.0,122.0,1,Christian Bale,23000.0
1043,3:10 to Yuma,R,2007.0,122.0,2,Logan Lerman,8000.0
1043,3:10 to Yuma,R,2007.0,122.0,3,Gretchen Mol,600.0
1044,Taken 3,PG-13,2014.0,115.0,1,Liam Neeson,14000.0
1044,Taken 3,PG-13,2014.0,115.0,2,Dougray Scott,794.0
1044,Taken 3,PG-13,2014.0,115.0,3,Jon Gries,482.0
1045,Out of Sight,R,1998.0,123.0,1,Don Cheadle,3000.0
1045,Out of Sight,R,1998.0,123.0,2,Albert Brooks,745.0
1045,Out of Sight,R,1998.0,123.0,3,Keith Hudson,23.0
1046,The Cable Guy,PG-13,1996.0,96.0,1,Matthew Broderick,2000.0
1046,The Cable Guy,PG-13,1996.0,96.0,2,Janeane Garofalo,1000.0
1046,The Cable Guy,PG-13,1996.0,96.0,3,Andy Dick,302.0
1047,Earth,Unrated,1998.0,110.0,1,Nandita Das,113.0
1047,Earth,Unrated,1998.0,110.0,2,Gulshan Grover,102.0
1047,Earth,Unrated,1998.0,110.0,3,Eric Peterson,59.0
1048,Dick Tracy,PG,1990.0,105.0,1,Charlie Korsmo,678.0
1048,Dick Tracy,PG,1990.0,105.0,2,Warren Beatty,631.0
1048,Dick Tracy,PG,1990.0,105.0,3,Seymour Cassel,327.0
1049,The Thomas Crown Affair,R,1999.0,113.0,1,Mark Margolis,1000.0
1049,The Thomas Crown Affair,R,1999.0,113.0,2,Faye Dunaway,977.0
1049,The Thomas Crown Affair,R,1999.0,113.0,3,Denis Leary,835.0
1050,Riding in Cars with Boys,PG-13,2001.0,132.0,1,Rosie Perez,919.0
1050,Riding in Cars with Boys,PG-13,2001.0,132.0,2,Adam Garcia,811.0
1050,Riding in Cars with Boys,PG-13,2001.0,132.0,3,Alissa Dean,807.0
1051,First Blood,R,1982.0,93.0,1,Sylvester Stallone,13000.0
1051,First Blood,R,1982.0,93.0,2,Brian Dennehy,954.0
1051,First Blood,R,1982.0,93.0,3,Chris Mulkey,535.0
1052,Solaris,PG,1972.0,115.0,1,Donatas Banionis,29.0
1052,Solaris,PG,1972.0,115.0,2,Anatoliy Solonitsyn,29.0
1052,Solaris,PG,1972.0,115.0,3,Natalya Bondarchuk,12.0
1053,Happily N'Ever After,PG,2006.0,75.0,1,Sarah Michelle Gellar,4000.0
1053,Happily N'Ever After,PG,2006.0,75.0,2,George Carlin,769.0
1053,Happily N'Ever After,PG,2006.0,75.0,3,Rob Paulsen,677.0
1054,Mary Reilly,R,1996.0,108.0,1,Julia Roberts,8000.0
1054,Mary Reilly,R,1996.0,108.0,2,Bronagh Gallagher,115.0
1054,Mary Reilly,R,1996.0,108.0,3,George Cole,77.0
1055,My Best Friend's Wedding,PG-13,1997.0,105.0,1,Julia Roberts,8000.0
